0,0.034642857,0.034642857,0.035357143,0,0,0,0,0,0.153928571,0,0.016428571,0,0.431071429,0.518928571,0.024642857,2.605714286,0,0.290714286,0.406785714,2.265,0.562142857,0.1225,0,0.175357143,0.200357143,1.238928571,0.000357143,0.019642857,0.173214286,0.057142857,1.330714286,1.330714286,0.858214286,0.984285714,0.248928571,0.740357143,0.2875,0.453214286,0.002142857,0,0,0,0,0.000357143,0.001428571,0,0.004285714,0,0,0,0
0,0,0,0,0.088888889,0,0,0,0,0.012222222,0.001111111,0,0,0.614444444,0.018888889,0,0,0,0,0.858888889,0.94,0.006666667,0.15,0.001111111,0.1,0,1.546666667,0.077777778,0.967777778,0.828888889,0.054444444,0.061111111,0.061111111,0.144444444,0.696666667,0.746666667,0.444444444,0.574444444,1.482222222,0.173333333,0.006666667,0.001111111,0.594444444,0.834444444,0.17,0,0,0.213333333,0,0,0,0
0,0.011666667,0.011666667,0,0.263333333,0.000833333,0,0,0.001666667,0.260833333,0.033333333,0,0,0.160833333,0.043333333,0,0,0.1125,0,1.321666667,0.501666667,0.044166667,0.42,0,0,0,2.8225,0.2575,1.179166667,0.665833333,0.009166667,0.433333333,0.433333333,0.435833333,0.886666667,2.571666667,0.294166667,0.683333333,1.775,0.184166667,0.4075,0.39,0.488333333,0.940833333,0.1275,0,0.606666667,0.753333333,0,0.004166667,0,0.016666667
0,0.041818182,0.041818182,0.043636364,0.003636364,0,0,0,0,0,0.154848485,0,0,1.526363636,0.03,0.226969697,2.448484848,0.467575758,0.445454545,1.613636364,0.671212121,1.227878788,1.71969697,0.047878788,0.805454545,0.003636364,0.554848485,0.614848485,0.215454545,0.231818182,0.153636364,0.950909091,0.950909091,0.905151515,1.006969697,1.99,0.372727273,0.041515152,0.48030303,0.029090909,0,0.003636364,0,0,0,0,0,0.286060606,0,0.00030303,0,0.005151515
0,0.01725,0.01725,0.0435,0.033125,0.00025,0,0,0.02625,0.092875,0.19625,0.00025,0,0.87525,0.345375,0.044625,0.67375,0.330625,0.17925,1.019875,1.41475,0.55775,0.40675,0,0.007125,0.0245,0.6005,0.009,0.057875,0.227875,0.000625,1.43625,1.43625,1.150125,0.800625,1.40675,0.4785,0.112375,0.86075,0.019875,0.00625,0.03425,0.016,0.172625,0.003125,0,0,0.1945,0,0,0,0.000125
0.000238095,0.005,0.005,0.040238095,0.108809524,0.020238095,0,0.015,0.16952381,0.188571429,0.078333333,0.008571429,0.002619048,0.410238095,0.461190476,0.023571429,0.26,0.468809524,0.037380952,1.952619048,0.602857143,0.141904762,0.545238095,0,0.006428571,0.008571429,2.265714286,0.201666667,0.609761905,0.549047619,0.03952381,0.72547619,0.72547619,0.290952381,0.316428571,2.77952381,0.295,0.297142857,0.629761905,0.14452381,0.078333333,0.169285714,0.023571429,0.056904762,0.091666667,0,0.15452381,0.46952381,0,0,0,0.034047619
0,0.002,0.002,0.001,0.0595,0,0,0,0,0.0305,0.029,0.0275,0.0215,0.787,0.003,0,0.001,0.035,0.002,1.004,0.3785,0.0285,0.604,0.0025,0.0145,0.0005,0.6775,0.1145,1.5105,0.7665,0.0455,0.029,0.029,0.509,0.9915,1.0365,0.178,0.514,1.2155,0.2605,0.042,0.0005,0.515,1.2945,0,0,0.002,0.0295,0,0,0,0
0,0.01125,0.01125,0.006538462,0.034230769,0,0,0,0,0.033846154,0.143269231,0,0.017788462,1.012884615,0.126634615,0.019711538,1.090288462,0.714326923,0.094711538,0.349326923,0.598365385,0.358269231,0.739326923,0.000576923,0.041923077,0.010480769,0.212884615,0.019038462,0.341153846,0.232788462,0.004326923,0.117019231,0.117019231,0.6225,1.051730769,0.802115385,1.237692308,0.062596154,0.465576923,0.152307692,0,0,0,0.015673077,0.005480769,0,0.013557692,0.274807692,0.002019231,0.001634615,0,0.000480769
0,0.013846154,0.013846154,0.077692308,0.379230769,0.053076923,0.208076923,0.001346154,0.069038462,0.235576923,0.084230769,0.004230769,0.000192308,0.296923077,0.397115385,0.000192308,0.395384615,0.380961538,0.313269231,2.574615385,0.944423077,0.413653846,0.387307692,0.340384615,0.065384615,0.063269231,1.114615385,0.432692308,0.161730769,0.518076923,0.257307692,1.851153846,1.851153846,1.114038462,0.223461538,1.073653846,1.068653846,0.672307692,0.428269231,0.211346154,0.129038462,0.361923077,0.009423077,0.099230769,0.038076923,0.004230769,0.586730769,0.485769231,0.000576923,0,0,0.002884615
0.00010582,0.00994709,0.00994709,0.002645503,0.000687831,0.003333333,0.002010582,0.001746032,0.001216931,0.000793651,0.023492063,0.000634921,0,0.647354497,0.009100529,0.033121693,0.050952381,0.033333333,0.036084656,0.207248677,0.378624339,0.207671958,0.846190476,0.003386243,0.036243386,0.005661376,0.133386243,0.218518519,0.998835979,0.774656085,0.008359788,0.053968254,0.053968254,0.140582011,0.201746032,0.177671958,0.243915344,0.307671958,0.421640212,0.327883598,0.036190476,0.035185185,0.014444444,0.05968254,0.017354497,0.073756614,0.099417989,0.062751323,0.00010582,0,0.00026455,0.002222222
0,0.015673077,0.015673077,0.000384615,0,0.001923077,0.003557692,0,0.002692308,0,0.135673077,0,0,0.459903846,9.62E-05,0.009807692,0.08,0.071730769,0.167692308,0.166538462,0.625480769,0.545673077,0.482884615,0.074134615,0.025096154,0.000769231,0.300096154,0.463269231,1.420673077,2.524519231,0.064134615,0.227788462,0.227788462,0.252980769,0.027596154,0.063076923,0.444519231,0.555288462,0.151442308,0.424615385,0.104711538,0.206346154,0.004615385,0.029326923,0.008846154,0.105480769,0.027403846,0.047884615,0,0,0,0
0.0015,0.0035,0.0035,0.03625,0.25175,0.0145,0.044,0.02725,0.174,0.1995,0.296,0.004,0.00225,0.31225,0.7305,0.03275,0.5285,0.77325,0.069,2.29875,0.426,0.1115,0.24475,0.02725,0.00125,0.0145,1.7305,0.33225,0.53075,0.5275,0.0755,0.915,0.915,0.1375,0.10875,3.192,0.75225,0.41525,0.46225,0.1185,0.21475,0.44225,0.10975,0.52775,0.03775,0.00025,0.27275,0.9025,0,0.001,0.00575,0.03375
4.926078431,0.115882353,0.115882353,0.003333333,0.673529412,0.009411765,0.008235294,0,0,0.018431373,0.006666667,0,0.019019608,0.736470588,0.178039216,0.344705882,0.086862745,0.414117647,0.020392157,0.199803922,0.810196078,0.182352941,0.338039216,0.005686275,0,0.634117647,0.161176471,0.28745098,0.735686275,0.043921569,0.056862745,0.309803922,0.309803922,0.215686275,0.090784314,0.53372549,0.286862745,0.018039216,0.331568627,0.032156863,0.094509804,0.004313725,0.521568627,1.062156863,0.086666667,0,1.212745098,2.121960784,0.005294118,0.011764706,0.000784314,0.004705882
0,0.017857143,0.017857143,0.002142857,0.003571429,0,0.001607143,0,0.009107143,0.04375,0.0075,0,0,1.716428571,0.055892857,0.002321429,1.875892857,0.018571429,0.026428571,0.125178571,1.919107143,0.727678571,0.550178571,0.008214286,0.2575,0,0.423571429,0.012857143,0.062142857,0.187321429,0.069285714,0.686071429,0.686071429,0.372142857,0.383392857,0.525178571,0.102321429,0.084642857,0.153214286,0.115357143,0,0,0,0.000178571,0,0,0,0.022857143,0,0,0,0
0,0.008082192,0.008082192,0,0.002191781,0,0,0.000273973,0.000136986,0,0.169315068,0,0.005890411,0.229041096,0.01890411,0.002328767,0.005890411,0.094246575,0.02739726,1.380958904,0.34739726,0.052191781,1.297260274,0.110410959,0.068219178,0.210273973,0.337260274,0.400821918,1.404657534,0.343013699,0.039178082,0.058356164,0.058356164,0.298767123,1.595479452,0.470547945,0.186986301,0.355753425,0.611917808,0.358630137,0.007123288,0,0.016027397,0.268493151,0.03109589,0.00109589,0.150684932,0.176986301,0,0.040273973,0,0.000821918
