0.1689,0.2065,26.67
0.2694,0.3865,26.67
0.6027,0.4013,23.57
0.4521,0.3413,22.61
0.3973,0.5449,24.06
0.3196,0.7539,23.09
0.2329,0.5065,23.37
0.5,0.227,23.99
0.5769,0.3348,24.81
0.9615,0.6213,22.68
1,0.5161,22.54
0.5577,0.3987,23.44
0.4038,0.8295,25.16
0.3077,0.8935,23.95
0.6154,0.5343,22.75
0.6154,0.7482,23.5
0.4231,0.6145,23.37
0.5385,0.2873,26.47
0.6,0.5567,25.5
0.6923,0.867,24.26
0.5846,0.3668,25.09
0.4154,0.737,24.54
0.4154,0.5511,24.74
0.2615,1,25.3
0.4923,0.599,24.54
0.6615,0.5623,23.71
0.2615,0.7209,22.95
0.25,0.5304,26.12
0.3235,0.1113,27.57
0.3971,0.7644,26.19
0.7794,0.547,22.61
0.4706,0.8481,22.75
0.2794,0.7504,23.57
0.3088,1,21.51
0.5161,0.1854,30.88
0.6774,0.6166,25.98
0.4194,0.4917,24.68
0.7742,0.3731,25.78
0.3548,0.7718,23.23
0.2258,0.7645,23.64
0.2903,0.6258,23.5
0.25,0.0558,25.78
0.1667,0.4681,28.4
0.9167,0.4431,24.54
0.7917,0.7417,23.23
1,0.5477,23.44
0.7083,0.7146,22.95
0.3333,0.0783,24.61
