0.3133,0.1022,28.52
0.2892,0.024,31.5
0.9277,0.2229,37.28
0.6145,0.2295,32.93
0.6867,0.4734,27.02
1,0.6632,29.51
0.5663,1,26.98
0.759,0.7715,24.99
0.6386,0.9486,25.65
0.1566,0.1376,28.02
0.0698,0.0483,29.4
0.25,0.348,31.17
0.436,0.6719,29.75
0.9593,0.4879,25.02
0.9128,0.7356,27.14
0.4593,1,26.78
0.1977,0.3888,27.58
0.2151,0.0821,28.35
0.0581,0.015,26.92
0.2086,0.0847,28.3
0.1511,0.0339,30.12
0.1655,0.077,32.6
0.2878,0.1285,32.65
0.3741,0.4966,31.94
1,0.3763,25.05
0.8201,0.5605,25.76
0.5468,0.5672,27.78
0.3453,0.172,28.41
0.3525,0.1541,28.69
0.1799,0.0186,28.74
0.5106,0.0646,28.91
0.4043,0.0058,29.95
0.5,0.1294,33.81
0.5,0.0675,35.41
0.6915,0.2956,29.84
0.9043,0.7052,28.8
0.9255,0.458,28.95
1,0.4466,23.23
0.6277,1,26.7
0.6596,0.2531,28.35
0.5319,0.1017,28.8
0.1596,0.0548,26.48
0.1429,0.0033,28.41
0.2262,0.0055,30.56
0.3452,0.0562,33.76
0.1548,0.3168,34.97
0.1905,0.4321,31.44
0.6429,0.3498,28.26
1,0.6563,23.92
0.6071,0.6828,28.3
0.1905,0.4534,26.54
0.2381,0.2587,28.08
0.0714,0.0132,29.24
0.1039,0.0505,32.43
0.2273,0.2153,34.69
0.2792,0.3028,39.21
0.5325,0.2075,34.75
0.4416,0.3232,30.6
0.4935,0.8801,30.26
0.5909,0.8094,26.26
0.7338,1,25.98
0.6039,0.5921,27.75
0.4091,0.0732,29.68
