0.0682,0.1114,0.096
0.1128,0.0902,0.1681
0.184,0.0222,0.2372
0.1751,0.1389,0.2868
0.4599,0.2991,0.1297
1,0.4434,0.0803
0.819,0.5978,0.0617
0.1335,0.9978,0.0109
0.0534,0.5128,0.0135
0.0178,0.208,0
0,0,0.0573
0,0.0021,0.0741
0,0,0.0724
0.037,0.0258,0.1798
0,0.0614,0.261
0.1111,0.1797,0.2678
0.3333,0.6017,0.1313
1,0.6641,0
0.6296,0.9593,0.0697
0.6296,0.9968,0.0224
0.2222,0.8465,0.0335
0.2222,0.3232,0.0447
0,0.0131,0.1121
0,0.0016,0.0197
0,0.0891,0.1093
0.0227,0.037,0.2568
0,0.2068,0.2663
0.0455,0.6541,0.2793
0.1136,0.9166,0.2027
0.25,0.9479,0.1065
0.1364,0.9531,0.0604
0.1364,0.9973,0
0.0682,0.518,0.1007
0.1136,0.0879,0.1735
0.9773,0.0966,0.2034
0.0682,0,0.2336
0.1135,0.0108,0.1248
0.0917,0,0.2685
0.3974,0.0753,0.2988
0.3231,0.1637,0.2739
0.4934,0.6959,0.1051
1,0.5373,0.0868
0.5066,0.9972,0.052
0.0917,0.5263,0
0.0262,0.5824,0.0049
0.0131,0.1041,0.0686
0.0087,0.0022,0.0691
0,0.0621,0.0129
0,5e-04,0.1207
0,0.0011,0.2194
0,0.0468,0.316
0.0952,0.1873,0.2673
0.1429,0.2593,0.182
0.4286,0.8722,0.1033
0.5238,0.9983,0.0287
1,0.6362,0.0142
0.7143,0.5981,0
0.5238,0.0527,0.1161
0.1905,0.0198,0.168
0.0476,0,0.0992
0.0056,0.0025,0.0723
0,0.1214,0.1673
0.0167,0.0678,0.184
0.0778,0.0999,0.2618
0.5222,0.2571,0.1688
0.9944,0.2025,0.1921
0.9833,0.9909,0.1921
1,0.7265,0.0496
0.5889,0.4114,0
0.1944,0.2054,0.0641
0.1611,0.035,0.1184
0.0722,0,0.123
