0.0814,0.09,27.09
0.1131,0.0299,30.74
0.2217,0.0243,32.39
0.3529,0.1552,33.56
0.6018,0.2234,29.38
0.8235,0.5209,27.5
1,0.6339,25.43
0.448,1,23.64
0.2081,0.5114,24.88
0.0814,0.1721,23.57
0.0498,0.0016,26.88
0.0136,0.0155,26.05
0.1429,0.0032,25.71
0.0286,0.0221,29.64
0,0.1413,30.39
0.0286,0.1613,30.81
0.0857,0.504,27.71
0.9714,0.7676,23.23
1,1,25.92
0.8857,0.8605,24.68
0.6,0.9493,24.95
0.0571,0.2537,25.23
0.1714,0.0264,27.43
0,0.0028,24.74
0.0588,0.0396,26.19
0.0294,0.0568,28.88
0.0882,0.2108,29.7
0.0882,0.4121,31.36
0.3529,1,29.43
1,0.93,24.12
0.7059,0.8935,22.26
0.5,0.9399,21.57
0.3824,0.5611,25.09
0.2353,0.125,27.09
0.5,0.1579,27.91
0.2647,0.0129,27.71
0.0524,0.0451,26.33
0.0399,0.0106,31.08
0.0299,0.0521,33.22
0.0623,0.1748,32.87
0.2618,0.5517,27.02
0.4813,0.6376,27.84
1,1,24.61
0.5237,0.7691,23.57
0.1671,0.6177,23.5
0.0424,0.1572,27.09
0.015,0.0117,26.19
0,0.0764,23.71
0,0.0019,25.92
0.2778,0.0059,29.98
0.5,0.0385,32.39
0.2222,0.2399,30.81
0.2222,0.3108,27.78
0.3333,0.8065,26.74
0.9444,1,21.21
1,0.7887,22.95
0.6111,0.6703,24.88
0.2222,0.0851,26.26
0.0556,0.068,27.29
0.1667,0.0018,25.36
0,0.0264,25.92
0.04,0.1203,28.6
0.02,0.0797,30.67
0,0.1455,31.91
0.38,0.248,29.43
1,0.3186,27.78
0.68,1,29.36
0.44,0.7585,26.4
0.54,0.6452,24.26
0.46,0.259,26.33
0.48,0.0506,27.98
0.26,0.039,26.67
