0.3033,18.9,26.66
0.3279,15.12,32.29
0.1639,55.74,33.13
0.2541,184.96,27.89
0.4836,314.84,23.44
0.9098,375.93,24.36
1,458.77,22.65
0.8689,437.83,23.21
0.5246,295.42,21.98
0.3689,3.05,23.59
0.1288,4.44,25.54
0.2331,28.91,28.83
0.3865,206.94,28.33
0.6135,131.8,26.84
0.9325,360.14,23.87
0.546,374.28,24.11
0.4908,409.44,23.33
0.4479,307.65,23.34
0.4233,232.32,23.48
0.2062,20.06,27.16
0.2732,49.06,30.43
0.2474,49.09,31.09
0.2577,71.38,29.09
0.3505,216.14,26.93
0.6546,389.48,22.69
0.732,445.02,25.09
0.701,381.04,23.2
0.8866,153.86,24.84
0.6134,88.51,24.43
0.6622,49.88,33.04
0.5946,65.64,31.01
0.4595,140.74,28.91
0.9459,365.57,22.76
0.3784,214.9,23.29
0.2027,83.26,23.44
0.3261,44.88,32.04
0.6087,109.03,29.71
0.8261,285.67,23.69
0.8043,320.29,23.66
0.6957,292.34,24.41
0.6739,231.96,23.98
0.3478,5.38,24.17
0.1493,22.28,26.01
0.1343,16.94,29.48
0.2289,62.29,31.42
0.2537,100.62,32.29
0.3781,155.44,27.49
0.4876,399.61,26.76
0.9552,299.3,25.09
1,329.37,22.98
0.7114,395.53,24.44
0.592,194.27,24.28
0.2985,20.12,26.22
