0.2143,49.34,24.22
0.119,15.99,25.93
0.3095,77.93,27.09
0.4286,41.72,27.14
0.5714,281.41,23.78
0.7381,354.63,22.46
1,414.21,21.8
0.4048,445.06,22.84
0.1905,288.77,23.45
0.2143,453.68,21.96
0.3571,80.13,23.39
0.5,548.7,24
0.5,84.95,24.88
0.7143,418.92,21.85
0.4286,359.89,22.46
0.2143,561.21,23.94
0.5714,446.83,22.51
0.3571,564.11,23.2
0.3571,256.57,23.89
0.0714,87.07,22.62
0.1321,295.95,23.28
0.283,70.28,24.77
0.434,255.63,23.39
0.3774,519.77,24.33
0.4906,596.05,22.02
0.4906,405.82,22.68
0.1887,484.5,22.84
0.0943,234.72,23.78
0.1321,291.07,21.85
0.25,43.81,23.94
0.1833,36.95,24.33
0.3,39.43,27.42
0.4833,249.25,25.93
0.7,322.04,23.23
0.65,431.04,22.79
0.2,443.94,22.4
0.2667,378.88,22.07
0.25,471.03,22.62
0.2973,135.58,25.32
0.8108,245.36,24.05
0.2162,384.7,21.74
0.2703,459.67,21.69
0.1892,375.08,23.12
0.1892,278.32,22.46
0.1351,139.59,22.79
0.2833,30.58,24.39
0.2,18.4,26.92
0.2,125.61,26.59
0.2167,264.8,23.61
1,479.54,24.94
0.7667,492.61,22.51
0.4667,543.8,22.68
0.2,201.11,22.51
0.4,261.14,23.23
0.2,124.37,23.28
