0.2556,36.55,27.03
0.3556,4.88,29.64
0.1,72.57,34.7
0.0556,78.14,31.74
0.1444,173.17,26.47
0.2111,232.93,25.89
1,288.49,24.14
0.7111,247.28,24.71
0.0889,52.61,26.24
0.057,18.64,28.46
0.0886,131.98,28.34
0.5,225.97,23.54
0.1456,165.73,26.12
0.0981,19.68,27.66
0.0992,17.94,27.53
0.2137,9.14,29.52
0.313,33.31,31.41
0.0992,54.55,30.84
0.4046,156.89,23.7
0.4427,209.59,24.53
0.6107,337.77,24.09
0.4275,44.74,26.1
0.1374,7.08,27.24
0.3289,30.76,27.33
0.3221,5.96,30.05
0.4228,36.38,31.88
0.3826,67.42,33.25
0.4228,128.25,29.84
0.6711,276.64,26.83
1,235.67,26.03
0.651,285.17,23.71
0.1745,111.29,26.59
0.1812,34.05,26.48
0.0403,26.87,24.73
0.2759,20.12,31.89
0.2069,171.27,30.19
0.2414,180.18,27.78
0.7586,193.01,25.14
0.7241,128.9,25.79
0.3448,64.72,27.02
0.0292,65.43,34.53
0.0917,72.64,31.1
0.3667,93.94,28.88
0.6708,214.39,27.56
0.575,109.72,26.31
0.2833,30.32,27.57
