0.1599,70.14,26.19
0.1483,48.13,29.77
0.1744,102.32,30.53
0.1657,130.98,27.22
0.4942,169.62,26.95
0.7965,343.4,24.19
1,238.15,23.23
0.8924,244.53,23.85
0.4564,271.23,25.78
0.2645,357.44,24.4
0.0959,452.7,25.02
0,238.76,23.5
0.6136,158.26,25.36
0.6932,49.28,26.6
0.5455,731.8,24.19
0.3636,140.54,26.33
0.8068,200.39,24.26
0.8182,188.77,22.54
1,252.89,24.61
0.7955,365.08,24.88
0.7386,344.68,24.95
0.5682,295.48,25.02
0.5568,269.14,24.26
0.75,187.84,23.92
0.27,302.19,24.4
0.346,71.79,27.22
0.6616,222.16,27.09
0.962,269.38,25.02
1,312.13,24.54
0.7338,295.43,25.92
0.6198,238.21,23.5
0.4715,304.59,25.16
0.4335,412.11,25.71
0.4297,208.59,25.3
0.5589,238.32,24.61
0.2471,182.74,25.36
0.5221,70.29,26.54
0.4312,93.58,27.22
0.4805,36.41,29.64
0.5351,254.13,27.02
1,311.27,24.26
0.9792,366.5,23.5
0.4935,379.94,24.81
0.361,266.93,24.19
0.1273,338.68,24.06
0.1636,371.63,23.3
0.1429,385.02,25.5
0.0468,79.66,25.16
0.122,40.56,25.5
0.0927,3.56,29.98
0.1756,57.99,31.77
0.1951,230.24,26.54
0.561,219.71,24.81
1,266.07,25.36
0.7951,256.17,23.64
0.5073,372.29,24.88
0.4146,336.02,23.92
0.3805,450.77,26.54
0.3122,325.32,24.61
0,236.41,24.54
0.2143,42.31,26.12
0.1721,30.16,29.5
0.1266,8.66,29.77
0.211,144.6,28.81
0.3636,233.64,25.23
0.776,235.83,25.71
1,318.32,23.5
0.9058,458.17,24.74
0.7143,464.85,26.54
0.4935,239.03,24.74
0.4253,275.93,25.64
0.1623,141.47,24.26
