75.53089504,2,27.91859091
29.05034425,29.12,29.61277273
29.05034425,28.88,31.98480303
11.6201377,225.648,28.59130303
29.05034425,25.28,31.88066667
11.6201377,1.312,30.70789394
17.43020655,88.864,32.23301515
92.96110159,4.176,32.16895455
116.201377,97.84,30.95693939
75.53089504,492.272,28.99327273
52.29061964,142.944,29.45142424
63.91075734,347.152,28.28940909
63.2183908,146.512,29.2700303
45.97701149,320.992,30.95856061
68.96551724,115.856,32.15893939
17.24137931,94.192,32.35516667
45.97701149,85.264,33.06071212
34.48275862,6.256,27.35034848
40.22988506,23.616,32.67472727
22.98850575,65.776,29.67560606
22.98850575,27.568,27.18104545
28.73563218,58.064,33.13195455
57.47126437,52.88,35.67613636
86.20689655,110.656,29.94871212
33.89830508,254.16,33.36695455
67.79661017,3.616,34.43798485
79.0960452,0.88,36.50657576
50.84745763,67.712,37.31665152
33.89830508,226.24,37.55677273
186.440678,0.272,38.92743939
90.39548023,40.416,37.61007576
28.24858757,151.712,34.64825758
22.59887006,90.48,38.85901515
39.5480226,142.112,36.56504545
79.0960452,446.352,32.37878788
90.39548023,380.192,35.95454545
178.7709497,0,31.48484848
83.79888268,83.504,32.81818182
44.69273743,29.808,36.77272727
22.34636872,140.304,35.96969697
83.79888268,294.384,35.89393939
50.27932961,81.952,36.75757576
27.93296089,5.408,32.77272727
22.34636872,38.784,35.43939394
61.45251397,265.264,37.3030303
106.1452514,272.768,35.5
89.38547486,467.024,33.07575758
117.3184358,169.824,32.89393939
