0.195,0,0.0442
0.195,0.247,0.0404
0.4274,0.0523,0.0808
0.1328,0.9414,0.0539
0.1701,0.3064,0.0486
0.6763,0.0982,0
0.6597,0.0648,0.0363
0.7593,0.3647,0.0356
0.0829,0.3943,0.041
0.0083,0.8288,0.0874
0.0829,0.8715,0.0713
0,0.7351,0.0533
0.2129,0.7123,0.0478
0.2407,0.4658,0.0748
0.537,0.4227,0.118
0.2129,0.5577,0.1281
0.6851,0.8833,0.0669
0.6111,0.7453,0
0.463,0.1907,0.003
0.5462,0,0.0253
0.4167,0.291,0.0417
0,0.3693,0.0508
0.3148,0.9045,0.0867
0.6851,0.2627,0.0602
0.5127,0.0579,0.1319
0.0711,8e-04,0.1455
0.132,0.0774,0.1679
0,0.2899,0.1864
0.2031,0.0969,0.1585
0.5279,0.6667,0.1477
0.8223,0,0.1189
0.3655,0.3452,0.069
0.1827,0.0398,0.1601
0.4569,0.6535,0.1921
0.3756,0.303,0.013
0.4315,0.9247,0
0.8667,0,0.0351
0.6534,9e-04,0.0462
0.3333,0.1217,0.0537
0.1,0.3762,0.1167
0.04,0.4564,0.0702
0,0.0882,0.0544
0.1733,0.2574,0
0.4,0.1308,0.0548
0.3666,0.5594,0.0272
0.74,0.9127,0.0773
0.8534,0.5201,0.039
0.2067,0.2866,0.0781
