"Amnat Charoen",74.285714285714,25.824732714286,77.142857142857,22.985714285714,77.142857142857,23.951701809173
"Ang Thong",82.857142857143,19.135949428571,68.571428571429,36.385714285714,82.857142857143,20.755830242391
"Bangkok Metropolis",7.1428571428571,636.02627142857,1.4285714285714,723.78571428571,2.8571428571429,640.71455939646
"Bueng Kan",81.428571428571,23.403985714286,74.285714285714,26.2,75.714285714286,28.45802733791
"Buri Ram",17.142857142857,131.91162428571,24.285714285714,153.52857142857,17.142857142857,118.72923100076
Chachoengsao,32.857142857143,78.903795714286,30,91.9,28.571428571429,75.607858649288
"Chai Nat",85.714285714286,18.42284,74.285714285714,22.985714285714,84.285714285714,19.19954727235
Chaiyaphum,27.142857142857,76.021054285714,41.428571428571,98.428571428571,35.714285714286,70.358538328267
Chanthaburi,22.857142857143,85.91619,35.714285714286,90.257142857143,35.714285714286,68.186182022286
"Chiang Mai",11.428571428571,335.44777,27.142857142857,509.27142857143,11.428571428571,361.85907216147
"Chiang Rai",15.714285714286,262.31356428571,31.428571428571,325.81428571429,8.5714285714286,376.8689469589
"Chon Buri",22.857142857143,92.362785714286,25.714285714286,118.24285714286,27.142857142857,76.843103829449
Chumphon,64.285714285714,32.157841428571,62.857142857143,36.1,65.714285714286,30.362375818984
Kalasin,71.428571428571,39.970076571429,55.714285714286,49.757142857143,47.142857142857,44.63880363388
"Kamphaeng Phet",57.142857142857,47.960595714286,54.285714285714,49.914285714286,54.285714285714,41.148467996545
Kanchanaburi,57.142857142857,39.558867142857,40,56.642857142857,54.285714285714,33.647478102445
"Khon Kaen",21.428571428571,94.856611428571,32.857142857143,119.31428571429,17.142857142857,88.05598057639
Krabi,31.428571428571,70.499935714286,31.428571428571,91.442857142857,18.571428571429,78.475454804759
Lampang,72.857142857143,75.493213571429,58.571428571429,80.385714285714,28.571428571429,92.905460433315
Lamphun,77.142857142857,35.614042,67.142857142857,43.585714285714,48.571428571429,43.636403909533
Loei,60,66.824085285714,41.428571428571,87.214285714286,30,77.744949891161
"Lop Buri",40,67.49181,42.857142857143,82.557142857143,37.142857142857,66.256862752012
"Mae Hong Son",71.428571428571,51.028202871429,45.714285714286,67.128571428571,61.428571428571,45.127605658025
"Maha Sarakham",27.142857142857,78.093421428571,37.142857142857,78.757142857143,41.428571428571,67.163172466245
Mukdahan,78.571428571429,32.2161528,71.428571428571,39.571428571429,65.714285714286,35.307402572904
"Nakhon Nayok",85.714285714286,13.999751714286,75.714285714286,19.814285714286,91.428571428571,15.379945128709
"Nakhon Pathom",34.285714285714,66.186222857143,32.857142857143,90.971428571429,38.571428571429,67.99241598013
"Nakhon Phanom",67.142857142857,58.919179714286,41.428571428571,108.95714285714,48.571428571429,63.49053531202
"Nakhon Ratchasima",7.1428571428571,291.6667,17.142857142857,324.3,5.7142857142857,273.06332104538
"Nakhon Sawan",21.428571428571,122.94413142857,25.714285714286,132.85714285714,5.7142857142857,131.17613787355
"Nakhon Si Thammarat",7.1428571428571,175.08648571429,11.428571428571,238.15714285714,15.714285714286,196.35129991379
Nan,78.571428571429,27.672658,62.857142857143,44,75.714285714286,28.587639165982
Narathiwat,41.428571428571,71.818704285714,31.428571428571,124.34285714286,15.714285714286,84.102245831744
"Nong Bua Lam Phu",78.571428571429,27.802190857143,67.142857142857,35.428571428571,64.285714285714,32.093582357696
"Nong Khai",82.857142857143,25.160083142857,78.571428571429,33.171428571429,70,28.662746493901
Nonthaburi,28.571428571429,63.777764285714,32.857142857143,87.542857142857,27.142857142857,58.137253364845
"Pathum Thani",48.571428571429,42.668952857143,42.857142857143,62.5,45.714285714286,47.191536708314
Pattani,45.714285714286,41.324487142857,25.714285714286,57.285714285714,40,44.261892308294
Phangnga,68.571428571429,60.708565714286,37.142857142857,107.98571428571,21.428571428571,75.872455405608
Phatthalung,75.714285714286,26.893267142857,51.428571428571,37.114285714286,64.285714285714,27.906532885097
Phayao,47.142857142857,51.973531428571,31.428571428571,74.357142857143,30,60.409594226927
Phetchabun,75.714285714286,42.449534428571,64.285714285714,51.185714285714,57.142857142857,47.860632861614
Phetchaburi,40,119.58760571429,37.142857142857,173.5,31.428571428571,122.86113282692
Phichit,58.571428571429,29.265174285714,45.714285714286,39.371428571429,65.714285714286,25.734624731665
Phitsanulok,68.571428571429,40.666091428571,52.857142857143,54.428571428571,51.428571428571,43.260232448666
"Phra Nakhon Si Ayutthaya",44.285714285714,58.643702857143,44.285714285714,59.7,32.857142857143,54.912295308306
Phrae,68.571428571429,46.982447142857,58.571428571429,56.857142857143,48.571428571429,52.387192458958
Phuket,58.571428571429,51.30871,45.714285714286,74.6,37.142857142857,56.271230278367
"Prachin Buri",44.285714285714,62.100401428571,38.571428571429,80.714285714286,51.428571428571,55.214474416357
"Prachuap Khiri Khan",67.142857142857,32.63853,57.142857142857,38,61.428571428571,33.326644458778
Ranong,94.285714285714,10.145874714286,87.142857142857,14.642857142857,95.714285714286,10.499631813686
Ratchaburi,28.571428571429,93.521877142857,17.142857142857,139.97142857143,35.714285714286,94.186244287551
Rayong,22.857142857143,95.176685714286,14.285714285714,126.08571428571,18.571428571429,98.474640534534
"Roi Et",15.714285714286,131.12287857143,32.857142857143,132.75714285714,20,112.44054040675
"Sa Kaeo",62.857142857143,46.110732857143,50,46.971428571429,58.571428571429,40.375102003766
"Sakon Nakhon",77.142857142857,36.759681671429,54.285714285714,63.185714285714,50,45.313066612849
"Samut Prakan",31.428571428571,69.975928571429,21.428571428571,112.24285714286,32.857142857143,70.661256756887
