0.0208,0.0634,24.66
0.0111,0.0054,28.61
0.0125,0.0715,29.51
0.0139,0.1784,32.84
0.0736,0.3823,28.94
0.3,0.4954,25.38
0.7958,0.859,24.94
0.6069,0.9968,23.23
0.3167,0.4018,22.51
0.0444,0.0157,23.93
0.1944,0.0426,23.45
0.0648,0.0087,27.53
0.037,0.2261,28.21
0.0926,0.3626,28.24
0.3796,0.7283,24.24
0.8519,0.6997,24.94
0.9444,1,23.3
0.7222,0.7786,23.55
0.1944,0.2128,23.8
0.1852,0.0326,24.22
0.1111,0.0138,22.81
0.0121,0.1176,24.42
0.0243,0.0076,27.42
0.0324,0.4553,30.47
0.6032,0.2982,23.94
0.749,1,23.1
1,0.9776,22.99
0.668,0.8234,23.17
0.6194,0.4309,24.02
0.5911,0.2701,23.38
0.4251,0.0533,24.59
0.0329,0.0843,24.17
0.0118,0.0457,26.22
0.0216,0.1473,28.78
0.0557,0.0267,32.07
0.2501,0.2836,27.8
0.6468,0.408,26.59
1,1,23.93
0.8053,0.7528,22.66
0.3555,0.6627,24.31
0.1157,0.39,24.13
0.0376,0.1797,23.85
0.0095,0.1952,20.36
0.0784,0.0035,26.76
0.0784,0.0997,30.28
0.0588,0.2495,29.79
0.4706,0.4557,26.81
0.8431,0.5306,24.04
1,0.9789,22.81
0.9216,0.8771,23.25
0.4118,0.2168,23.89
0.0178,0.2634,22.88
0.0059,0.1339,30.28
0.4095,0.4721,27.66
0.8398,0.303,26.04
0.7418,0.8821,25.41
1,1,23.67
0.7596,0.633,23.43
0.3858,0.4215,24.48
0.6202,0.2164,25.38
0.2107,0.1497,23.52
