ID,Date,Province#,Temperature,L2,Total Eggs,Total Larvae,Total Puapae,Total Adults,Susceptable Eggs,Susceptable Larvae,Susceptable Puapae,Susceptable Adults,Latent Eggs,Latent Larvae,Latent Puapae,Latent Adults,Infected Eggs,Infected Larvae,Infected Puapae,Infected Adults,Susceptable Human,Latent Human,Infectious Human,Recovery Human,New Latent Human,New Infectious Human,DEN-1,DEN-2,DEN-3,DEN-4
23,2008-01-24,52,26.0,0.2081,459595,140746,21215,211161,171206,41758,6388,53206,261054,57232,8966,87568,27335,41756,5861,70387,325007,38277,182760,0,0,12562,83026,138011,0,0
24,2008-01-25,52,24.6,0.2081,427974,126990,20689,208723,164084,39087,6353,53895,240479,51207,8631,85254,23411,36696,5705,69574,356017,26823,163204,0,0,11454,83026,107001,0,0
25,2008-01-26,52,22.7,0.2081,330863,98800,18082,205152,124868,31686,5666,54613,191781,40250,7497,82155,14214,26864,4919,68384,383047,17226,145771,0,0,9597,83026,79971,0,0
26,2008-01-27,52,23.2,0.2081,334402,100271,16271,201271,126948,31727,5173,55629,191754,40406,6732,78552,15700,28138,4366,67090,400560,15403,130081,0,7271,9094,58242,87242,0,0
27,2008-01-28,52,22.2,0.2081,263219,83826,14422,196608,103052,27422,4646,55425,148967,34011,5951,75648,11200,22393,3825,65535,414778,15126,116140,0,7855,8132,36169,95097,0,0
28,2008-01-29,52,22.9,0.2081,286953,89980,13372,192023,114585,29181,4361,54505,158613,35526,5485,73511,13755,25273,3526,64007,425073,24141,96830,0,9015,0,16859,104112,0,0
29,2008-01-30,52,23.4,0.2081,317280,98098,13386,187683,128111,31890,4404,54481,173772,38254,5430,70642,15397,27954,3552,62560,432614,33459,79971,0,9318,0,0,113430,0,0
30,2008-01-31,52,24.4,0.2081,352312,111598,14640,183930,151213,36468,4855,53796,181359,42837,5861,68813,19740,32293,3924,61321,419694,62202,64148,0,28743,0,0,97607,28743,0
31,2008-02-01,52,25.2,0.2081,378774,121264,16602,181026,167355,40133,5573,51772,189613,45779,6530,68908,21806,35352,4499,60346,403728,91477,50839,0,29275,0,0,84298,58018,0
32,2008-02-02,52,25.9,0.2081,393836,128507,18760,178997,173638,42410,6351,49863,197160,48554,7292,69473,23038,37543,5117,59661,390267,110229,45548,0,26023,7271,0,71736,84041,0
33,2008-02-03,52,26.7,0.2081,401245,135600,21003,177816,174600,44257,7115,49018,202734,51572,8136,69526,23911,39771,5752,59272,376785,127310,41949,0,24936,7855,0,60282,108977,0
34,2008-02-04,52,26.7,0.2081,401398,135727,22355,177314,173076,44070,7550,47955,204477,51874,8663,70255,23845,39783,6142,59104,362340,142337,41367,0,24042,9015,0,50685,133019,0
35,2008-02-05,52,26.3,0.2081,398278,132224,22650,177032,168864,42647,7617,46808,206041,50944,8803,71212,23373,38633,6230,59012,348273,156180,41591,0,23161,9318,0,41591,156180,0
36,2008-02-06,52,25.5,0.2081,386037,124778,21843,176529,159792,39978,7309,46123,204272,48644,8535,71563,21973,36156,5999,58843,334544,149298,62202,0,21861,28743,0,33459,178041,0
37,2008-02-07,52,25.0,0.2081,371193,119037,20650,175630,150769,37894,6870,46405,199739,46860,8129,70689,20685,34283,5651,58536,315314,139253,91477,0,19230,29275,19230,33459,178041,0
38,2008-02-08,52,25.7,0.2081,380156,124430,20584,174650,155277,39326,6798,44969,202823,48841,8158,71466,22056,36263,5628,58215,297459,131085,117500,0,17855,26023,37085,33459,178041,0
39,2008-02-09,52,25.7,0.2081,380227,124643,20672,173762,152983,39130,6784,43294,205248,49199,8226,72552,21996,36314,5662,57916,280765,122843,142436,0,16694,24936,53779,33459,178041,0
40,2008-02-10,52,25.3,0.2081,371239,120635,20266,172781,145177,37458,6604,42724,204990,48208,8112,72466,21072,34969,5550,57591,265437,114129,166478,0,15328,24042,69107,33459,178041,0
41,2008-02-11,52,25.2,0.2081,365214,118791,19805,171689,140780,36564,6400,40929,203743,47802,7986,73533,20691,34425,5419,57227,258656,105020,182368,0,14052,23161,83159,26188,178041,0
42,2008-02-12,52,26.6,0.2081,379520,130113,20972,170954,143245,39051,6678,41514,213449,52688,8539,72454,22826,38374,5755,56986,253505,96165,196374,0,13006,21861,96165,18333,178041,0
43,2008-02-13,52,23.8,0.2081,335157,104348,18915,169589,120529,32225,6010,40500,199225,42667,7723,72561,15403,29456,5182,56528,250201,89254,206589,0,12319,19230,108484,9318,178041,0
44,2008-02-14,52,23.1,0.2081,288384,92028,16546,167337,100684,28200,5249,39259,174877,38572,6828,72304,12823,25256,4469,55774,247055,83863,215126,0,12464,17855,120948,0,178041,0
45,2008-02-15,52,25.9,0.2081,347382,117838,17463,165513,125208,34217,5424,38360,201157,48710,7310,71984,21017,34911,4729,55169,264145,78822,203077,0,11653,16694,132601,0,149298,0
46,2008-02-16,52,27.6,0.2081,361825,134166,20385,164698,132358,39100,6233,38818,207019,55015,8536,70986,22448,40051,5616,54894,280807,76107,189130,0,12613,15328,145214,0,120023,0
47,2008-02-17,52,27.9,0.2081,362000,137223,22510,164958,134904,40460,6875,39373,204677,55868,9375,70602,22419,40895,6260,54983,293496,75389,177159,0,13334,14052,158548,0,94000,0
48,2008-02-18,52,28.9,0.2081,345241,143345,23950,166105,131277,42637,7351,40694,192234,57979,9924,70038,21730,42729,6675,55373,304588,76227,165229,0,13844,13006,172392,0,69064,0
49,2008-02-19,52,28.2,0.2081,358728,139544,24619,167509,138691,41931,7604,41980,197510,55822,10106,69692,22527,41791,6909,55837,314005,78533,153506,0,14625,12319,187017,0,45022,0
50,2008-02-20,52,28.1,0.2081,366020,140213,24962,169010,144354,42694,7780,43158,198861,55694,10169,69515,22805,41825,7013,56337,322032,81203,142809,0,15134,12464,202151,0,21861,0
51,2008-02-21,52,28.3,0.2081,367457,142532,25299,170623,147712,43901,7970,43868,196851,56192,10233,69881,22894,42439,7096,56874,329305,84138,132601,0,14588,11653,216739,0,0,0
52,2008-02-22,52,27.5,0.2081,380215,137907,25160,171951,153609,42755,7994,44530,203243,54164,10106,70099,23363,40988,7060,57322,332584,87476,125984,0,15951,12613,213460,0,0,0
53,2008-02-23,52,28.6,0.2081,369869,146120,25564,173563,151375,45505,8188,44511,195460,57231,10237,71196,23034,43384,7139,57856,335263,89318,121463,0,15176,13334,210781,0,0,0
54,2008-02-24,52,29.0,0.2081,360531,148347,25880,175369,147348,46070,8323,45638,190428,58053,10328,71277,22755,44224,7229,58454,337475,89956,118613,0,14482,13844,208569,0,0,0
55,2008-02-25,52,29.1,0.2081,358943,149105,26039,177190,148138,46463,8393,45530,187976,58045,10351,72588,22829,44597,7295,59072,339461,88673,117910,0,13342,14625,193241,0,13342,0
56,2008-02-26,52,29.3,0.2081,355138,150410,26086,179113,145851,46694,8415,46295,186546,58650,10347,73115,22741,45066,7324,59703,339677,87375,118992,0,13836,15134,179189,0,27178,0
57,2008-02-27,52,28.4,0.2081,380796,146645,26243,180725,155634,45470,8453,46686,201040,57090,10383,73800,24122,44085,7407,60239,337946,87524,120574,0,14737,14588,166183,0,41915,0
58,2008-02-28,52,28.6,0.2081,384627,149543,26456,182378,157442,46472,8525,47250,202995,58355,10478,74336,24190,44716,7453,60792,335304,86534,124206,0,14961,15951,153864,0,56876,0
59,2008-02-29,52,28.3,0.2081,394502,148601,26614,183936,161548,46249,8583,47743,208277,57937,10539,74883,24677,44415,7492,61310,333928,85198,126918,0,13840,15176,141400,0,70716,0
60,2008-03-01,52,27.9,0.2081,405535,146925,26592,185314,166008,45817,8586,48343,214413,57302,10529,75203,25114,43806,7477,61768,331686,84611,129747,0,13895,14482,129747,0,84611,0
61,2008-03-02,52,27.3,0.2081,415464,143387,26225,186355,170255,44891,8484,47779,219885,55941,10383,76456,25324,42555,7358,62120,337494,78074,130476,0,6805,13342,117134,6805,84611,0
62,2008-03-03,52,27.2,0.2081,419462,143263,25946,187206,169903,44650,8398,48920,224136,56211,10295,75887,25423,42402,7253,62399,344302,70764,130978,0,6526,13836,103800,13331,84611,0
63,2008-03-04,52,28.0,0.2081,414971,149783,26389,188197,170457,46858,8548,49817,219017,58496,10491,75651,25497,44429,7350,62729,351896,62277,131871,0,6250,14737,89956,19581,84611,0
64,2008-03-05,52,28.9,0.2081,396722,155607,26935,189564,165839,49006,8758,49411,206087,60340,10685,76968,24796,46261,7492,63185,360570,53266,132207,1,5950,14961,75331,25531,84611,0
65,2008-03-06,52,29.5,0.2081,375203,157643,27014,191159,156520,49445,8802,50093,194761,61144,10684,77344,23922,47054,7528,63722,369865,45262,130913,4,5836,13840,60197,31367,84611,0
66,2008-03-07,52,29.6,0.2081,369512,157478,26926,192769,154545,49308,8766,50997,191090,60885,10615,77517,23877,47285,7545,64255,378848,36970,130220,6,5603,13895,45609,36970,84611,0
67,2008-03-08,52,30.0,0.2081,353851,158300,26524,194292,149729,49780,8645,52859,180992,60995,10426,76665,23130,47525,7453,64768,389498,35465,121074,7,5300,6805,29658,42270,84611,0
68,2008-03-09,52,30.0,0.2081,353377,158198,26300,195663,152611,50242,8608,53862,177497,60276,10269,76581,23269,47680,7423,65220,399224,34386,112424,10,5447,6526,14482,47717,84611,0
69,2008-03-10,52,29.8,0.2081,364304,158619,26424,196942,158859,50703,8699,54611,181530,60021,10239,76685,23915,47895,7486,65646,408889,32950,104192,13,4814,6250,0,52531,84611,0
70,2008-03-11,52,30.3,0.2081,345208,159588,26039,198153,152792,51426,8638,56174,169626,60258,10043,75928,22790,47904,7358,66051,417573,31655,96800,16,4655,5950,0,57186,71269,0
71,2008-03-12,52,29.8,0.2081,366945,159265,26338,199240,164040,51612,8785,56824,178727,59458,10077,76003,24178,48195,7476,66413,426440,30783,88800,21,4964,5836,0,62150,57433,0
72,2008-03-13,52,30.1,0.2081,359269,160871,26327,200371,162509,52545,8847,57697,173164,59959,10023,75881,23596,48367,7457,66793,436253,30100,79666,25,4920,5603,0,67070,42696,0
73,2008-03-14,52,28.2,0.2081,423144,153874,26977,201225,189884,50292,9088,58483,206243,56996,10202,75667,27017,46586,7687,67075,446386,29626,70005,27,4826,5300,0,71896,27735,0
74,2008-03-15,52,27.5,0.2081,447729,151727,27111,201981,202100,50141,9185,59535,218137,56382,10243,75121,27492,45204,7683,67325,455265,29135,61612,32,4956,5447,0,76852,13895,0
75,2008-03-16,52,29.2,0.2081,418436,163956,27761,203148,192984,54672,9500,60360,199361,60682,10499,75072,26091,48602,7762,67716,469156,24321,52531,36,0,4814,0,76852,0,0
76,2008-03-17,52,30.2,0.2081,371443,164953,27323,204420,174709,55358,9433,61491,172893,60636,10291,74789,23841,48959,7599,68140,475955,19666,50381,42,0,4655,0,70047,0,0
77,2008-03-18,52,30.7,0.2081,338050,161963,26173,205231,161813,54609,9094,62905,153833,58980,9780,73916,22404,48374,7299,68410,482471,14702,48819,52,0,4964,0,63521,0,0
78,2008-03-19,52,30.9,0.2081,321998,159630,25119,205470,156885,54184,8777,63074,143320,57469,9289,73906,21793,47977,7053,68490,488714,9782,47489,59,0,4920,0,57271,0,0
79,2008-03-20,52,28.2,0.2081,424912,154121,26256,205671,202004,51962,9156,63458,195343,55059,9602,73651,27565,47100,7498,68562,494659,4956,46365,64,0,4826,0,51321,0,0
80,2008-03-21,52,29.7,0.2081,400267,165844,27084,206562,193428,56627,9512,64562,181380,59777,9928,73146,25459,49440,7644,68854,500491,0,45485,68,0,4956,0,45485,0,0
81,2008-03-22,52,30.4,0.2081,363358,165087,26756,207477,179005,56804,9468,65386,160754,59102,9790,72932,23599,49181,7498,69159,506091,0,39882,71,0,0,0,39882,0,0
82,2008-03-23,52,30.5,0.2081,352430,163354,26252,208104,175143,56329,9333,65841,153969,57979,9542,72895,23318,49046,7377,69368,511387,0,34582,75,0,0,0,34582,0,0
83,2008-03-24,52,31.0,0.2081,323564,160943,25160,208230,162831,55757,8989,66325,138930,56983,9098,72495,21803,48203,7073,69410,516829,0,29135,80,0,0,0,29135,0,0
84,2008-03-25,52,31.0,0.2081,318276,159393,24479,207927,160950,55258,8767,66596,135588,56054,8794,72022,21738,48081,6918,69309,521641,0,24321,82,0,0,0,24321,0,0
85,2008-03-26,52,31.7,0.2081,281061,154854,23013,206781,144971,54082,8283,66740,116344,54394,8235,71114,19746,46378,6495,68927,526294,0,19666,84,0,0,0,19666,0,0
86,2008-03-27,52,31.4,0.2081,287338,154034,22533,205383,148040,53725,8123,66801,119006,53570,7999,70121,20292,46739,6411,68461,531256,0,14702,86,0,0,0,14702,0,0
87,2008-03-28,52,31.0,0.2081,307805,156241,22967,204357,158254,54572,8286,66759,128198,54125,8104,69479,21353,47544,6577,68119,536172,0,9782,90,0,0,0,9782,0,0
88,2008-03-29,52,29.8,0.2081,371261,159845,24787,204237,188512,55756,8932,67232,157978,55231,8712,68926,24771,48858,7143,68079,540990,0,4956,98,0,0,0,4956,0,0
89,2008-03-30,52,25.7,0.2081,431721,134624,23990,203709,216556,47656,8657,67475,189443,46819,8432,68331,25722,40149,6901,67903,545943,0,0,101,0,0,0,0,0,0
90,2008-03-31,52,26.6,0.2081,457007,145043,24401,203163,231035,51599,8872,67721,198815,50709,8633,67721,27157,42735,6896,67721,545943,0,0,101,0,0,0,0,0,0
91,2008-04-01,52,27.3,0.2081,462932,152156,25631,202938,236359,54354,9383,67646,198929,53009,9095,67646,27644,44793,7153,67646,540789,5154,0,101,5154,0,0,5154,0,0
92,2008-04-02,52,28.6,0.2081,444937,162033,27197,203397,228941,57909,10014,67336,188918,56297,9654,68262,27078,47827,7529,67799,540789,5154,0,101,0,0,0,5154,0,0
93,2008-04-03,52,29.3,0.2081,420248,165048,27968,204429,216390,58816,10316,67668,177808,57336,9916,68618,26050,48896,7736,68143,540789,5154,0,101,0,0,0,5154,0,0
94,2008-04-04,52,30.4,0.2081,366608,165407,27213,205554,190734,59001,10052,68017,152475,57463,9644,69019,23399,48943,7517,68518,540789,5154,0,101,0,0,0,5154,0,0
95,2008-04-05,52,29.9,0.2081,382491,163558,27190,206475,197422,57911,10003,68380,160263,56421,9586,69270,24806,49226,7601,68825,540789,5154,0,101,0,0,0,5154,0,0
96,2008-04-06,52,30.9,0.2081,334398,162507,25887,207063,175092,57886,9536,68542,137283,56295,9126,69500,22023,48326,7225,69021,540789,5154,0,101,0,0,0,5154,0,0
97,2008-04-07,52,29.8,0.2081,382311,162365,26463,207564,196937,57275,9700,68842,160215,55776,9278,69534,25159,49314,7485,69188,540789,0,5154,101,0,5154,0,5154,0,0
98,2008-04-08,52,28.9,0.2081,426977,161966,27468,208335,218752,57259,10042,69014,181036,55833,9623,69876,27189,48874,7803,69445,540789,0,5154,101,0,0,0,5154,0,0
99,2008-04-09,52,30.6,0.2081,361734,166509,26773,209247,188673,59399,9847,69331,149815,57859,9436,70167,23246,49251,7490,69749,540789,0,5154,101,0,0,0,5154,0,0
100,2008-04-10,52,31.2,0.2081,317354,160775,25165,209292,167195,57315,9278,69290,128855,55565,8861,70238,21304,47895,7026,69764,540789,0,5154,101,0,0,0,5154,0,0
101,2008-04-11,52,31.4,0.2081,298210,157081,23795,208491,157462,55817,8766,69023,120128,54040,8341,69971,20620,47224,6688,69497,540789,0,5154,101,0,0,0,5154,0,0
102,2008-04-12,52,31.3,0.2081,298522,156257,23196,207375,157131,55355,8523,68652,120611,53618,8097,69598,20780,47284,6576,69125,540789,0,5154,101,0,0,0,5154,0,0
103,2008-04-13,52,31.9,0.2081,269542,152464,22039,205566,143760,54221,8105,68074,106528,52433,7688,68970,19254,45810,6246,68522,540789,0,5154,101,0,0,0,5154,0,0
104,2008-04-14,52,31.8,0.2081,266205,150542,21416,203478,141655,53404,7869,67366,105356,51524,7444,68286,19194,45614,6103,67826,540789,0,5154,101,0,0,0,5154,0,0
105,2008-04-15,52,27.6,0.2081,417368,146257,23500,202644,211865,51223,8549,67081,178134,49828,8125,68015,27369,45206,6826,67548,536034,4755,5154,101,4755,0,0,9909,0,0
106,2008-04-16,52,28.5,0.2081,435645,159199,25765,202776,222367,56406,9399,66716,186159,55216,9000,68468,27119,47577,7366,67592,536744,9194,0,106,4439,0,0,9194,0,0
107,2008-04-17,52,30.3,0.2081,371346,165529,26334,203550,192026,58917,9672,66681,155803,57770,9297,69019,23517,48842,7365,67850,536744,9194,0,106,0,0,0,9194,0,0
108,2008-04-18,52,29.7,0.2081,388817,162774,26952,204417,198746,57372,9869,67188,165007,56454,9511,69090,25064,48948,7572,68139,536744,9194,0,106,0,0,0,9194,0,0
109,2008-04-19,52,30.4,0.2081,359816,163812,26541,205341,185682,57980,9721,67551,150783,56964,9382,69343,23351,48868,7438,68447,536744,9194,0,106,0,0,0,9194,0,0
110,2008-04-20,52,28.9,0.2081,418652,160172,27358,206145,213006,56339,9978,67885,178801,55354,9637,69545,26845,48479,7743,68715,536744,9194,0,106,0,0,0,9194,0,0
111,2008-04-21,52,28.8,0.2081,435400,162588,28047,207207,221749,57456,10232,68250,186409,56496,9897,69888,27242,48636,7918,69069,536744,4439,4755,106,0,4755,0,9194,0,0
112,2008-04-22,52,29.3,0.2081,424182,166039,28413,208503,216980,58815,10392,68677,180657,57783,10053,70325,26545,49441,7968,69501,536744,0,9194,106,0,4439,0,9194,0,0
113,2008-04-23,52,29.2,0.2081,427866,165661,28652,209799,218720,58621,10485,69045,182270,57554,10138,70821,26876,49486,8029,69933,536744,0,9194,106,0,0,0,9194,0,0
114,2008-04-24,52,30.4,0.2081,375218,167683,27682,211005,194118,59559,10163,69502,157077,58413,9814,71168,24023,49711,7705,70335,536744,0,9194,106,0,0,0,9194,0,0
115,2008-04-25,52,30.7,0.2081,350041,164609,26532,211602,181833,58330,9742,69746,145116,57041,9381,71322,23092,49238,7409,70534,536744,0,9194,106,0,0,0,9194,0,0
116,2008-04-26,52,30.2,0.2081,372628,164766,26555,212022,192078,58085,9717,69895,155918,56831,9345,71453,24632,49850,7493,70674,536744,0,9194,106,0,0,0,9194,0,0
117,2008-04-27,52,30.2,0.2081,377460,166008,26717,212547,194619,58607,9765,69998,158102,57391,9394,71700,24739,50010,7558,70849,536744,0,9194,106,0,0,0,9194,0,0
118,2008-04-28,52,29.2,0.2081,423865,164894,27657,213225,216319,58046,10083,70265,180279,56963,9714,71885,27267,49885,7860,71075,536744,0,9194,106,0,0,0,9194,0,0
119,2008-04-29,52,28.6,0.2081,453815,164171,28434,214083,231016,57976,10366,70586,194382,56949,10008,72136,28417,49246,8060,71361,536744,0,9194,106,0,0,0,9194,0,0
120,2008-04-30,52,28.1,0.2081,473166,162381,28825,214938,240616,57518,10525,70888,203496,56479,10174,72404,29054,48384,8126,71646,541495,0,4439,110,0,0,0,4439,0,0
121,2008-05-01,52,29.5,0.2081,436017,171065,29031,216105,223757,60749,10647,71631,185146,59622,10291,72439,27114,50694,8093,72035,545932,0,0,112,0,0,0,0,0,0
122,2008-05-02,52,30.8,0.2081,362688,168982,27464,216882,189794,60322,10121,72294,149471,58735,9741,72294,23423,49925,7602,72294,541694,4238,0,112,4238,0,0,4238,0,0
123,2008-05-03,52,31.6,0.2081,305408,160989,24954,216240,162884,57614,9226,71665,121633,55504,8803,72495,20891,47871,6925,72080,541694,4238,0,112,0,0,0,4238,0,0
124,2008-05-04,52,32.2,0.2081,300156,155016,22684,214030,145935,55270,8388,70809,138740,53198,7942,71878,15481,46548,6354,71343,541694,4238,0,112,0,0,0,4238,0,0
125,2008-05-05,52,31.1,0.2081,315858,159288,23133,212286,162698,55646,8427,70347,131449,55567,8183,71177,21711,48075,6523,70762,541694,4238,0,112,0,0,0,4238,0,0
126,2008-05-06,52,31.0,0.2081,322044,160222,23625,211053,167986,56523,8601,70007,131973,55170,8314,70695,22085,48529,6710,70351,541694,4238,0,112,0,0,0,4238,0,0
127,2008-05-07,52,29.3,0.2081,405403,161935,25685,210843,207816,56915,9330,69897,170864,55461,8975,70665,26723,49559,7380,70281,541694,4238,0,112,0,0,0,4238,0,0
128,2008-05-08,52,28.9,0.2081,436674,164090,27274,211371,223658,58049,9933,70126,185376,56667,9550,70788,27640,49374,7791,70457,541694,0,4238,112,0,4238,0,4238,0,0
129,2008-05-09,52,30.0,0.2081,399611,168900,27628,212331,206969,60107,10127,70455,167279,58568,9725,71099,25363,50225,7776,70777,541694,0,4238,112,0,0,0,4238,0,0
130,2008-05-10,52,30.3,0.2081,378567,167352,27297,213153,196803,59494,10031,70644,157239,57821,9608,71458,24525,50037,7658,71051,541694,0,4238,112,0,0,0,4238,0,0
131,2008-05-11,52,28.6,0.2081,444284,162175,28051,213804,227279,57285,10269,70888,188712,55808,9838,71648,28293,49082,7944,71268,541694,0,4238,112,0,0,0,4238,0,0
132,2008-05-12,52,29.3,0.2081,436374,168729,28594,214833,224431,59913,10487,71268,184569,58464,10061,71954,27374,50352,8046,71611,541694,0,4238,112,0,0,0,4238,0,0
133,2008-05-13,52,30.5,0.2081,378221,169575,27703,215781,197247,60482,10204,71542,156709,58828,9777,72312,24265,50265,7722,71927,541694,0,4238,112,0,0,0,4238,0,0
134,2008-05-14,52,27.5,0.2081,466913,155082,27813,216039,237926,54840,10194,71611,199725,53357,9767,72415,29262,46885,7852,72013,541694,0,4238,112,0,0,0,4238,0,0
135,2008-05-15,52,26.1,0.2081,482231,145972,26572,215787,244654,52180,9748,71572,209413,50857,9356,72286,28164,42935,7468,71929,541694,0,4238,112,0,0,0,4238,0,0
136,2008-05-16,52,25.5,0.2081,474096,140250,25053,214887,239780,50396,9221,71256,207562,49160,8867,72002,26754,40694,6965,71629,541694,0,4238,112,0,0,0,4238,0,0
137,2008-05-17,52,25.4,0.2081,467993,138461,23953,213519,236182,49746,8838,70790,205507,48628,8518,71556,26304,40087,6597,71173,545926,0,0,118,0,0,0,0,0,0
138,2008-05-18,52,25.5,0.2081,466404,138811,23401,211923,235282,49808,8644,70641,204760,48756,8348,70641,26362,40247,6409,70641,545926,0,0,118,0,0,0,0,0,0
139,2008-05-19,52,25.2,0.2081,455776,135139,22704,210120,230438,48693,8398,70040,199968,47443,8111,70040,25370,39003,6195,70040,545926,0,0,118,0,0,0,0,0,0
140,2008-05-20,52,26.4,0.2081,472209,146079,23675,208611,240023,52282,8758,69537,204541,51026,8458,69537,27645,42771,6459,69537,545926,0,0,118,0,0,0,0,0,0
141,2008-05-21,52,26.3,0.2081,472653,145579,24324,207444,240846,52252,8998,69148,204384,50807,8674,69148,27423,42520,6652,69148,545926,0,0,118,0,0,0,0,0,0
142,2008-05-22,52,26.4,0.2081,472036,146197,24769,206520,240785,52498,9169,68840,203825,51007,8823,68840,27426,42692,6777,68840,545926,0,0,118,0,0,0,0,0,0
143,2008-05-23,52,28.3,0.2081,459719,161591,26677,206322,236134,57766,9882,68774,195790,56199,9496,68774,27795,47626,7299,68774,545926,0,0,118,0,0,0,0,0,0
144,2008-05-24,52,28.7,0.2081,447663,163809,27946,206883,230696,58522,10342,68961,189569,56785,9915,68961,27398,48502,7689,68961,545926,0,0,118,0,0,0,0,0,0
145,2008-05-25,52,28.0,0.2081,461678,158928,28351,207627,237194,56746,10472,69209,196357,55004,10026,69209,28127,47178,7853,69209,545926,0,0,118,0,0,0,0,0,0
