ID,Date,Province#,Temperature,L2,Total Eggs,Total Larvae,Total Puapae,Total Adults,Susceptable Eggs,Susceptable Larvae,Susceptable Puapae,Susceptable Adults,Latent Eggs,Latent Larvae,Latent Puapae,Latent Adults,Infected Eggs,Infected Larvae,Infected Puapae,Infected Adults,Susceptable Human,Latent Human,Infectious Human,Recovery Human,New Latent Human,New Infectious Human,DEN-1,DEN-2,DEN-3,DEN-4
140,2008-05-20,47,27.1,0.5151,158601,63280,10667,141315,0,0,0,47105,139389,34271,6010,47105,19212,29009,4657,47105,323105,0,0,0,0,0,0,0,0,0
141,2008-05-21,47,26.8,0.5151,158204,62096,10708,140841,0,0,0,46947,139183,33649,6031,46947,19021,28447,4677,46947,323105,0,0,0,0,0,0,0,0,0
142,2008-05-22,47,27.4,0.5151,157112,64167,10943,140520,0,0,0,46840,137936,34710,6164,46840,19176,29457,4779,46840,323105,0,0,0,0,0,0,0,0,0
143,2008-05-23,47,28.4,0.5151,151252,67251,11341,140514,0,0,0,46838,132373,36287,6386,46838,18879,30964,4955,46838,323105,0,0,0,0,0,0,0,0,0
144,2008-05-24,47,28.7,0.5151,147474,67832,11584,140763,0,0,0,46921,128824,36497,6506,46921,18650,31335,5078,46921,323105,0,0,0,0,0,0,0,0,0
145,2008-05-25,47,28.4,0.5151,149739,66991,11683,141087,0,0,0,47029,130822,35980,6542,47029,18917,31011,5141,47029,323105,0,0,0,0,0,0,0,0,0
146,2008-05-26,47,29.7,0.5151,134612,69488,11578,141552,0,0,0,47184,117155,37411,6493,47184,17457,32077,5085,47184,323105,0,0,0,0,0,0,0,0,0
147,2008-05-27,47,30.4,0.5151,119888,68780,11146,141834,0,0,0,47278,103736,36914,6240,47278,16152,31866,4906,47278,323105,0,0,0,0,0,0,0,0,0
148,2008-05-28,47,30.2,0.5151,121235,68311,10975,141930,0,0,0,47310,104712,36378,6105,47310,16523,31933,4870,47310,323105,0,0,0,0,0,0,0,0,0
149,2008-05-29,47,29.9,0.5151,126711,68468,11044,142044,0,0,0,47348,109605,36418,6116,47348,17106,32050,4928,47348,323105,0,0,0,0,0,0,0,0,0
150,2008-05-30,47,29.2,0.5151,138225,68144,11317,142257,0,0,0,47419,119999,36257,6253,47419,18226,31887,5064,47419,323105,0,0,0,0,0,0,0,0,0
151,2008-05-31,47,27.4,0.5151,154262,63785,11296,142311,0,0,0,47437,134901,34132,6243,47437,19361,29653,5053,47437,323105,0,0,0,0,0,0,0,0,0
152,2008-06-01,47,27.7,0.5151,156568,65413,11378,142371,0,0,0,47457,137159,35232,6326,47457,19409,30181,5052,47457,323105,0,0,0,0,0,0,0,0,0
153,2008-06-02,47,27.9,0.5151,156188,66188,11513,142479,0,0,0,47493,136808,35674,6428,47493,19380,30514,5085,47493,323105,0,0,0,0,0,0,0,0,0
154,2008-06-03,47,28.4,0.5151,152826,67704,11684,142719,0,0,0,47573,133666,36463,6539,47573,19160,31241,5145,47573,323105,0,0,0,0,0,0,0,0,0
155,2008-06-04,47,29.3,0.5151,142425,69578,11741,143124,0,0,0,47708,124162,37437,6580,47708,18263,32141,5161,47708,323105,0,0,0,0,0,0,0,0,0
156,2008-06-05,47,28.9,0.5151,145907,68549,11805,143517,0,0,0,47839,127134,36699,6593,47839,18773,31850,5212,47839,323105,0,0,0,0,0,0,0,0,0
157,2008-06-06,47,28.6,0.5151,149983,68087,11848,143901,0,0,0,47967,130853,36482,6605,47967,19130,31605,5243,47967,323105,0,0,0,0,0,0,0,0,0
158,2008-06-07,47,29.1,0.5151,145507,69422,11863,144354,0,0,0,48118,126832,37264,6621,48118,18675,32158,5242,48118,323105,0,0,0,0,0,0,0,0,0
159,2008-06-08,47,29.7,0.5151,136335,70079,11721,144804,0,0,0,48268,118499,37597,6546,48268,17836,32482,5175,48268,323105,0,0,0,0,0,0,0,0,0
160,2008-06-09,47,29.8,0.5151,133364,69830,11583,145152,0,0,0,48384,115683,37329,6454,48384,17681,32501,5129,48384,323105,0,0,0,0,0,0,0,0,0
161,2008-06-10,47,28.7,0.5151,147911,68181,11717,145404,0,0,0,48468,128711,36319,6499,48468,19200,31862,5218,48468,323105,0,0,0,0,0,0,0,0,0
162,2008-06-11,47,29.5,0.5151,140607,70240,11727,145779,0,0,0,48593,122309,37662,6525,48593,18298,32578,5202,48593,323105,0,0,0,0,0,0,0,0,0
163,2008-06-12,47,29.8,0.5151,134810,70237,11625,146115,0,0,0,48705,116998,37591,6472,48705,17812,32646,5153,48705,323105,0,0,0,0,0,0,0,0,0
164,2008-06-13,47,29.6,0.5151,137287,69943,11623,146397,0,0,0,48799,119117,37314,6456,48799,18170,32629,5167,48799,323105,0,0,0,0,0,0,0,0,0
165,2008-06-14,47,30.3,0.5151,125454,70096,11314,146565,0,0,0,48855,108546,37531,6294,48855,16908,32565,5020,48855,323105,0,0,0,0,0,0,0,0,0
166,2008-06-15,47,30.2,0.5151,125445,69660,11168,146571,0,0,0,48857,108369,37099,6195,48857,17076,32561,4973,48857,323105,0,0,0,0,0,0,0,0,0
167,2008-06-16,47,30.3,0.5151,123455,69571,11040,146493,0,0,0,48831,106582,37059,6114,48831,16873,32512,4926,48831,323105,0,0,0,0,0,0,0,0,0
168,2008-06-17,47,30.9,0.5151,110904,68463,10579,146106,0,0,0,48702,95351,36578,5866,48702,15553,31885,4713,48702,323105,0,0,0,0,0,0,0,0,0
169,2008-06-18,47,27.8,0.5151,150596,64823,10954,145746,0,0,0,48582,130881,34215,6021,48582,19715,30608,4933,48582,323105,0,0,0,0,0,0,0,0,0
170,2008-06-19,47,27.2,0.5151,160015,64240,11070,145467,0,0,0,48489,140206,34504,6114,48489,19809,29736,4956,48489,323105,0,0,0,0,0,0,0,0,0
171,2008-06-20,47,28.0,0.5151,158829,67283,11412,145365,0,0,0,48455,139078,36251,6353,48455,19751,31032,5059,48455,323105,0,0,0,0,0,0,0,0,0
172,2008-06-21,47,28.4,0.5151,155707,68448,11702,145467,0,0,0,48489,136171,36843,6538,48489,19536,31605,5164,48489,323105,0,0,0,0,0,0,0,0,0
173,2008-06-22,47,28.8,0.5151,151379,69385,11870,145737,0,0,0,48579,132168,37297,6639,48579,19211,32088,5231,48579,323105,0,0,0,0,0,0,0,0,0
174,2008-06-23,47,27.4,0.5151,160175,65071,11703,145809,0,0,0,48603,140319,34968,6533,48603,19856,30103,5170,48603,323105,0,0,0,0,0,0,0,0,0
175,2008-06-24,47,27.5,0.5151,161682,65731,11618,145800,0,0,0,48600,141790,35448,6498,48600,19892,30283,5120,48600,323105,0,0,0,0,0,0,0,0,0
176,2008-06-25,47,28.1,0.5151,159001,67774,11751,145875,0,0,0,48625,139231,36533,6586,48625,19770,31241,5165,48625,323105,0,0,0,0,0,0,0,0,0
177,2008-06-26,47,28.5,0.5151,155397,68862,11897,146079,0,0,0,48693,135860,37060,6669,48693,19537,31802,5228,48693,323105,0,0,0,0,0,0,0,0,0
178,2008-06-27,47,28.5,0.5151,154912,68783,11973,146352,0,0,0,48784,135352,36957,6703,48784,19560,31826,5270,48784,323105,0,0,0,0,0,0,0,0,0
179,2008-06-28,47,28.6,0.5151,154107,69088,12016,146670,0,0,0,48890,134590,37105,6721,48890,19517,31983,5295,48890,323105,0,0,0,0,0,0,0,0,0
180,2008-06-29,47,28.3,0.5151,156880,68316,12019,146955,0,0,0,48985,137102,36676,6715,48985,19778,31640,5304,48985,323105,0,0,0,0,0,0,0,0,0
181,2008-06-30,47,27.8,0.5151,160860,66921,11923,147126,0,0,0,49042,140834,35985,6660,49042,20026,30936,5263,49042,323105,0,0,0,0,0,0,0,0,0
182,2008-07-01,47,27.5,0.5151,163015,66062,11782,147171,0,0,0,49057,142940,35606,6589,49057,20075,30456,5193,49057,323105,0,0,0,0,0,0,0,0,0
183,2008-07-02,47,27.3,0.5151,164016,65418,11632,147093,0,0,0,49031,143966,35317,6515,49031,20050,30101,5117,49031,323105,0,0,0,0,0,0,0,0,0
184,2008-07-03,47,28.8,0.5151,154277,70045,11847,147201,0,0,0,49067,134853,37760,6654,49067,19424,32285,5193,49067,323105,0,0,0,0,0,0,0,0,0
185,2008-07-04,47,29.0,0.5151,150245,70158,11971,147462,0,0,0,49154,131040,37669,6709,49154,19205,32489,5262,49154,323105,0,0,0,0,0,0,0,0,0
186,2008-07-05,47,29.4,0.5151,144262,70711,11945,147804,0,0,0,49268,125563,37920,6682,49268,18699,32791,5263,49268,323105,0,0,0,0,0,0,0,0,0
187,2008-07-06,47,28.9,0.5151,150066,69696,11995,148110,0,0,0,49370,130692,37251,6685,49370,19374,32445,5310,49370,323105,0,0,0,0,0,0,0,0,0
188,2008-07-07,47,28.6,0.5151,154604,69294,12041,148407,0,0,0,49469,134869,37103,6704,49469,19735,32191,5337,49469,323105,0,0,0,0,0,0,0,0,0
189,2008-07-08,47,28.8,0.5151,153622,70022,12085,148740,0,0,0,49580,134025,37558,6736,49580,19597,32464,5349,49580,323105,0,0,0,0,0,0,0,0,0
190,2008-07-09,47,29.4,0.5151,145861,71142,12033,149115,0,0,0,49705,126990,38173,6717,49705,18871,32969,5316,49705,323105,0,0,0,0,0,0,0,0,0
191,2008-07-10,47,27.6,0.5151,161392,66294,11896,149190,0,0,0,49730,141097,35469,6618,49730,20295,30825,5278,49730,323105,0,0,0,0,0,0,0,0,0
192,2008-07-11,47,29.0,0.5151,153093,70863,11996,149412,0,0,0,49804,133609,38106,6701,49804,19484,32757,5295,49804,323105,0,0,0,0,0,0,0,0,0
193,2008-07-12,47,28.6,0.5151,156301,69705,12092,149643,0,0,0,49881,136400,37354,6747,49881,19901,32351,5345,49881,323105,0,0,0,0,0,0,0,0,0
194,2008-07-13,47,28.8,0.5151,154973,70368,12141,149934,0,0,0,49978,135216,37748,6776,49978,19757,32620,5365,49978,323105,0,0,0,0,0,0,0,0,0
195,2008-07-14,47,28.8,0.5151,154984,70387,12173,150237,0,0,0,50079,135194,37735,6792,50079,19790,32652,5381,50079,323105,0,0,0,0,0,0,0,0,0
196,2008-07-15,47,28.8,0.5151,155238,70456,12193,150546,0,0,0,50182,135408,37766,6801,50182,19830,32690,5392,50182,323105,0,0,0,0,0,0,0,0,0
197,2008-07-16,47,28.8,0.5151,155541,70536,12210,150852,0,0,0,50284,135670,37806,6809,50284,19871,32730,5401,50284,323105,0,0,0,0,0,0,0,0,0
198,2008-07-17,47,28.1,0.5151,162202,68698,12167,151038,0,0,0,50346,141764,36829,6779,50346,20438,31869,5388,50346,323105,0,0,0,0,0,0,0,0,0
199,2008-07-18,47,27.2,0.5151,167431,65856,11881,150987,0,0,0,50329,146883,35465,6627,50329,20548,30391,5254,50329,323105,0,0,0,0,0,0,0,0,0
200,2008-07-19,47,27.5,0.5151,167686,67100,11814,150852,0,0,0,50284,147098,36198,6610,50284,20588,30902,5204,50284,323105,0,0,0,0,0,0,0,0,0
201,2008-07-20,47,27.1,0.5151,168499,65611,11648,150597,0,0,0,50199,148019,35442,6527,50199,20480,30169,5121,50199,323105,0,0,0,0,0,0,0,0,0
202,2008-07-21,47,27.4,0.5151,167847,66683,11652,150327,0,0,0,50109,147331,36013,6540,50109,20516,30670,5112,50109,323105,0,0,0,0,0,0,0,0,0
203,2008-07-22,47,28.0,0.5151,164747,68676,11847,150192,0,0,0,50064,144336,37030,6654,50064,20411,31646,5193,50064,323105,0,0,0,0,0,0,0,0,0
204,2008-07-23,47,28.4,0.5151,161037,69766,12032,150234,0,0,0,50078,140856,37550,6753,50078,20181,32216,5279,50078,323105,0,0,0,0,0,0,0,0,0
205,2008-07-24,47,29.1,0.5151,152661,71301,12120,150453,0,0,0,50151,133176,38327,6798,50151,19485,32974,5322,50151,323105,0,0,0,0,0,0,0,0,0
206,2008-07-25,47,28.6,0.5151,157124,69926,12172,150669,0,0,0,50223,137091,37449,6802,50223,20033,32477,5370,50223,323105,0,0,0,0,0,0,0,0,0
207,2008-07-26,47,27.8,0.5151,164123,67740,12075,150768,0,0,0,50256,143606,36357,6737,50256,20517,31383,5338,50256,323105,0,0,0,0,0,0,0,0,0
208,2008-07-27,47,25.7,0.5151,163997,59706,11120,150276,0,0,0,50092,144927,32425,6216,50092,19070,27281,4904,50092,323105,0,0,0,0,0,0,0,0,0
209,2008-07-28,47,27.9,0.5151,164546,68089,11406,149835,0,0,0,49945,144184,36732,6407,49945,20362,31357,4999,49945,323105,0,0,0,0,0,0,0,0,0
210,2008-07-29,47,28.5,0.5151,159660,69926,11806,149706,0,0,0,49902,139617,37641,6629,49902,20043,32285,5177,49902,323105,0,0,0,0,0,0,0,0,0
211,2008-07-30,47,27.8,0.5151,163744,67611,11885,149658,0,0,0,49886,143365,36350,6656,49886,20379,31261,5229,49886,323105,0,0,0,0,0,0,0,0,0
212,2008-07-31,47,28.1,0.5151,162732,68716,11976,149697,0,0,0,49899,142443,36988,6709,49899,20289,31728,5267,49899,323105,0,0,0,0,0,0,0,0,0
213,2008-08-01,47,26.3,0.5151,165631,62041,11367,149358,0,0,0,49786,145895,33573,6366,49786,19736,28468,5001,49786,323105,0,0,0,0,0,0,0,0,0
214,2008-08-02,47,27.9,0.5151,164074,67998,11574,149085,0,0,0,49695,143795,36692,6502,49695,20279,31306,5072,49695,323105,0,0,0,0,0,0,0,0,0
215,2008-08-03,47,28.4,0.5151,159905,69478,11866,149043,0,0,0,49681,139879,37409,6663,49681,20026,32069,5203,49681,323105,0,0,0,0,0,0,0,0,0
216,2008-08-04,47,27.5,0.5151,164482,66445,11811,148980,0,0,0,49660,144164,35763,6617,49660,20318,30682,5194,49660,323105,0,0,0,0,0,0,0,0,0
217,2008-08-05,47,28.4,0.5151,159948,69474,11961,149049,0,0,0,49683,139925,37415,6708,49683,20023,32059,5253,49683,323105,0,0,0,0,0,0,0,0,0
218,2008-08-06,47,29.1,0.5151,151502,70989,12059,149289,0,0,0,49763,132169,38166,6762,49763,19333,32823,5297,49763,323105,0,0,0,0,0,0,0,0,0
219,2008-08-07,47,28.9,0.5151,152664,70326,12111,149565,0,0,0,49855,133082,37672,6770,49855,19582,32654,5341,49855,323105,0,0,0,0,0,0,0,0,0
220,2008-08-08,47,28.1,0.5151,160526,68304,12084,149751,0,0,0,49917,140267,36600,6738,49917,20259,31704,5346,49917,323105,0,0,0,0,0,0,0,0,0
221,2008-08-09,47,28.1,0.5151,162200,68630,12077,149910,0,0,0,49970,141894,36885,6741,49970,20306,31745,5336,49970,323105,0,0,0,0,0,0,0,0,0
222,2008-08-10,47,27.7,0.5151,164947,67416,11989,149970,0,0,0,49990,144505,36282,6698,49990,20442,31134,5291,49990,323105,0,0,0,0,0,0,0,0,0
223,2008-08-11,47,27.9,0.5151,164523,68191,11992,150012,0,0,0,50004,144113,36729,6711,50004,20410,31462,5281,50004,323105,0,0,0,0,0,0,0,0,0
224,2008-08-12,47,29.4,0.5151,148808,71845,12032,150231,0,0,0,50077,129765,38700,6753,50077,19043,33145,5279,50077,323105,0,0,0,0,0,0,0,0,0
225,2008-08-13,47,29.6,0.5151,143026,71490,11970,150468,0,0,0,50156,124323,38292,6698,50156,18703,33198,5272,50156,323105,0,0,0,0,0,0,0,0,0
226,2008-08-14,47,27.3,0.5151,162816,65393,11771,150381,0,0,0,50127,142386,34950,6549,50127,20430,30443,5222,50127,323105,0,0,0,0,0,0,0,0,0
227,2008-08-15,47,27.4,0.5151,166438,66436,11688,150222,0,0,0,50074,145944,35783,6519,50074,20494,30653,5169,50074,323105,0,0,0,0,0,0,0,0,0
228,2008-08-16,47,28.4,0.5151,161322,69810,11923,150210,0,0,0,50070,141138,37601,6675,50070,20184,32209,5248,50070,323105,0,0,0,0,0,0,0,0,0
229,2008-08-17,47,28.8,0.5151,156370,70679,12092,150375,0,0,0,50125,136540,37986,6771,50125,19830,32693,5321,50125,323105,0,0,0,0,0,0,0,0,0
230,2008-08-18,47,28.8,0.5151,155612,70537,12166,150615,0,0,0,50205,135768,37832,6802,50205,19844,32705,5364,50205,323105,0,0,0,0,0,0,0,0,0
231,2008-08-19,47,27.2,0.5151,165730,65537,11877,150573,0,0,0,50191,145259,35209,6626,50191,20471,30328,5251,50191,323105,0,0,0,0,0,0,0,0,0
232,2008-08-20,47,28.3,0.5151,162378,69577,11992,150606,0,0,0,50202,142078,37462,6711,50202,20300,32115,5281,50202,323105,0,0,0,0,0,0,0,0,0
233,2008-08-21,47,27.8,0.5151,165103,67913,11998,150618,0,0,0,50206,144591,36534,6712,50206,20512,31379,5286,50206,323105,0,0,0,0,0,0,0,0,0
234,2008-08-22,47,26.8,0.5151,167861,64325,11619,150381,0,0,0,50127,147565,34747,6504,50127,20296,29578,5115,50127,323105,0,0,0,0,0,0,0,0,0
235,2008-08-23,47,28.7,0.5151,158812,70669,11883,150321,0,0,0,50107,138872,38099,6676,50107,19940,32570,5207,50107,323105,0,0,0,0,0,0,0,0,0
236,2008-08-24,47,29.5,0.5151,146444,71808,11967,150468,0,0,0,50156,127541,38599,6717,50156,18903,33209,5250,50156,323105,0,0,0,0,0,0,0,0,0
237,2008-08-25,47,28.0,0.5151,160721,67942,11995,150516,0,0,0,50172,140337,36316,6692,50172,20384,31626,5303,50172,323105,0,0,0,0,0,0,0,0,0
238,2008-08-26,47,27.8,0.5151,164637,67821,11965,150540,0,0,0,50180,144133,36454,6677,50180,20504,31367,5288,50180,323105,0,0,0,0,0,0,0,0,0
239,2008-08-27,47,25.9,0.5151,165054,60561,11162,150069,0,0,0,50023,145710,32859,6241,50023,19344,27702,4921,50023,323105,0,0,0,0,0,0,0,0,0
240,2008-08-28,47,28.1,0.5151,163297,68740,11494,149697,0,0,0,49899,143024,37079,6457,49899,20273,31661,5037,49899,323105,0,0,0,0,0,0,0,0,0
241,2008-08-29,47,28.2,0.5151,161873,68999,11813,149577,0,0,0,49859,141647,37132,6628,49859,20226,31867,5185,49859,323105,0,0,0,0,0,0,0,0,0
242,2008-08-30,47,26.0,0.5151,164123,60717,11130,149091,0,0,0,49697,144774,32902,6239,49697,19349,27815,4891,49697,323105,0,0,0,0,0,0,0,0,0
243,2008-08-31,47,26.5,0.5151,165888,62661,10874,148419,0,0,0,49473,146095,33972,6113,49473,19793,28689,4761,49473,323105,0,0,0,0,0,0,0,0,0
244,2008-09-01,47,26.9,0.5151,165982,64192,10955,147768,0,0,0,49256,145972,34757,6167,49256,20010,29435,4788,49256,323105,0,0,0,0,0,0,0,0,0
245,2008-09-02,47,27.1,0.5151,165314,64849,11103,147231,0,0,0,49077,145281,35085,6251,49077,20033,29764,4852,49077,323105,0,0,0,0,0,0,0,0,0
246,2008-09-03,47,27.9,0.5151,162076,67549,11459,146937,0,0,0,48979,142067,36462,6451,48979,20009,31087,5008,48979,323105,0,0,0,0,0,0,0,0,0
247,2008-09-04,47,29.4,0.5151,145875,71022,11715,146994,0,0,0,48998,127234,38287,6597,48998,18641,32735,5118,48998,323105,0,0,0,0,0,0,0,0,0
248,2008-09-05,47,30.1,0.5151,131266,70737,11537,147129,0,0,0,49043,113875,37981,6476,49043,17391,32756,5061,49043,323105,0,0,0,0,0,0,0,0,0
249,2008-09-06,47,29.3,0.5151,141916,69687,11663,147270,0,0,0,49090,123192,37091,6494,49090,18724,32596,5169,49090,323105,0,0,0,0,0,0,0,0,0
250,2008-09-07,47,29.5,0.5151,140951,70415,11719,147519,0,0,0,49173,122453,37633,6516,49173,18498,32782,5203,49173,323105,0,0,0,0,0,0,0,0,0
251,2008-09-08,47,29.0,0.5151,147925,69686,11850,147783,0,0,0,49261,128713,37198,6578,49261,19212,32488,5272,49261,323105,0,0,0,0,0,0,0,0,0
252,2008-09-09,47,28.6,0.5151,153869,69128,11954,148056,0,0,0,49352,134184,36986,6638,49352,19685,32142,5316,49352,323105,0,0,0,0,0,0,0,0,0
253,2008-09-10,47,27.3,0.5151,162889,65293,11746,148089,0,0,0,49363,142729,35082,6529,49363,20160,30211,5217,49363,323105,0,0,0,0,0,0,0,0,0
254,2008-09-11,47,26.3,0.5151,164220,61692,11174,147741,0,0,0,49247,144694,33423,6236,49247,19526,28269,4938,49247,323105,0,0,0,0,0,0,0,0,0
255,2008-09-12,47,27.8,0.5151,162890,67255,11414,147450,0,0,0,49150,142806,36309,6402,49150,20084,30946,5012,49150,323105,0,0,0,0,0,0,0,0,0
256,2008-09-13,47,27.4,0.5151,163900,65825,11498,147228,0,0,0,49076,143809,35518,6449,49076,20091,30307,5049,49076,323105,0,0,0,0,0,0,0,0,0
257,2008-09-14,47,27.7,0.5151,162872,66858,11618,147096,0,0,0,49032,142805,36072,6521,49032,20067,30786,5097,49032,323105,0,0,0,0,0,0,0,0,0
258,2008-09-15,47,27.7,0.5151,162580,66808,11692,147027,0,0,0,49009,142527,36028,6561,49009,20053,30780,5131,49009,323105,0,0,0,0,0,0,0,0,0
259,2008-09-16,47,28.0,0.5151,160892,67773,11805,147051,0,0,0,49017,140918,36525,6625,49017,19974,31248,5180,49017,323105,0,0,0,0,0,0,0,0,0
260,2008-09-17,47,27.9,0.5151,161193,67407,11849,147114,0,0,0,49038,141181,36305,6644,49038,20012,31102,5205,49038,323105,0,0,0,0,0,0,0,0,0
261,2008-09-18,47,28.3,0.5151,158600,68666,11945,147270,0,0,0,49090,138757,36967,6698,49090,19843,31699,5247,49090,323105,0,0,0,0,0,0,0,0,0
262,2008-09-19,47,27.1,0.5151,163546,64564,11668,147216,0,0,0,49072,143547,34805,6533,49072,19999,29759,5135,49072,323105,0,0,0,0,0,0,0,0,0
263,2008-09-20,47,25.6,0.5151,160257,58538,10764,146631,0,0,0,48877,141804,31890,6041,48877,18453,26648,4723,48877,323105,0,0,0,0,0,0,0,0,0
264,2008-09-21,47,27.5,0.5151,162393,65774,11018,146088,0,0,0,48696,142487,35543,6204,48696,19906,30231,4814,48696,323105,0,0,0,0,0,0,0,0,0
265,2008-09-22,47,27.5,0.5151,162235,65843,11282,145743,0,0,0,48581,142332,35544,6345,48581,19903,30299,4937,48581,323105,0,0,0,0,0,0,0,0,0
266,2008-09-23,47,26.6,0.5151,162703,62406,11050,145323,0,0,0,48441,143217,33800,6211,48441,19486,28606,4839,48441,323105,0,0,0,0,0,0,0,0,0
267,2008-09-24,47,28.2,0.5151,158008,67944,11421,145113,0,0,0,48371,138387,36675,6430,48371,19621,31269,4991,48371,323105,0,0,0,0,0,0,0,0,0
268,2008-09-25,47,28.1,0.5151,157657,67490,11661,145116,0,0,0,48372,137993,36336,6549,48372,19664,31154,5112,48372,323105,0,0,0,0,0,0,0,0,0
269,2008-09-26,47,25.3,0.5151,155002,56622,10616,144534,0,0,0,48178,137333,30855,5960,48178,17669,25767,4656,48178,323105,0,0,0,0,0,0,0,0,0
270,2008-09-27,47,27.4,0.5151,159807,64743,10822,143970,0,0,0,47990,140216,34979,6094,47990,19591,29764,4728,47990,323105,0,0,0,0,0,0,0,0,0
271,2008-09-28,47,27.4,0.5151,160124,64926,11091,143601,0,0,0,47867,140520,35064,6238,47867,19604,29862,4853,47867,323105,0,0,0,0,0,0,0,0,0
272,2008-09-29,47,28.4,0.5151,154437,68070,11483,143544,0,0,0,47848,135147,36709,6459,47848,19290,31361,5024,47848,323105,0,0,0,0,0,0,0,0,0
273,2008-09-30,47,28.6,0.5151,151590,68410,11721,143727,0,0,0,47909,132454,36795,6578,47909,19136,31615,5143,47909,323105,0,0,0,0,0,0,0,0,0
274,2008-10-01,47,29.3,0.5151,142997,69763,11777,144093,0,0,0,48031,124613,37496,6603,48031,18384,32267,5174,48031,323105,0,0,0,0,0,0,0,0,0
275,2008-10-02,47,26.6,0.5151,157327,61403,11287,143979,0,0,0,47993,138089,33001,6300,47993,19238,28402,4987,47993,323105,0,0,0,0,0,0,0,0,0
276,2008-10-03,47,26.5,0.5151,159973,61422,10896,143607,0,0,0,47869,140817,33263,6099,47869,19156,28159,4797,47869,323105,0,0,0,0,0,0,0,0,0
277,2008-10-04,47,28.2,0.5151,155975,67445,11290,143418,0,0,0,47806,136588,36402,6343,47806,19387,31043,4947,47806,323105,0,0,0,0,0,0,0,0,0
278,2008-10-05,47,27.5,0.5151,158689,65064,11395,143325,0,0,0,47775,139137,35072,6391,47775,19552,29992,5004,47775,323105,0,0,0,0,0,0,0,0,0
279,2008-10-06,47,27.8,0.5151,157975,66148,11510,143325,0,0,0,47775,138448,35679,6458,47775,19527,30469,5052,47775,323105,0,0,0,0,0,0,0,0,0
280,2008-10-07,47,27.6,0.5151,158723,65466,11528,143340,0,0,0,47780,139170,35313,6466,47780,19553,30153,5062,47780,323105,0,0,0,0,0,0,0,0,0
281,2008-10-08,47,27.4,0.5151,159532,64796,11464,143313,0,0,0,47771,139985,34983,6431,47771,19547,29813,5033,47771,323105,0,0,0,0,0,0,0,0,0
282,2008-10-09,47,26.8,0.5151,160291,62593,11184,143109,0,0,0,47703,140977,33881,6278,47703,19314,28712,4906,47703,323105,0,0,0,0,0,0,0,0,0
283,2008-10-10,47,26.9,0.5151,160273,62922,11041,142803,0,0,0,47601,140946,34079,6207,47601,19327,28843,4834,47601,323105,0,0,0,0,0,0,0,0,0
284,2008-10-11,47,27.3,0.5151,159544,64332,11128,142536,0,0,0,47512,140110,34797,6261,47512,19434,29535,4867,47512,323105,0,0,0,0,0,0,0,0,0
285,2008-10-12,47,27.2,0.5151,159346,63908,11154,142302,0,0,0,47434,139964,34562,6274,47434,19382,29346,4880,47434,323105,0,0,0,0,0,0,0,0,0
286,2008-10-13,47,28.1,0.5151,155483,66877,11428,142269,0,0,0,47423,136198,36096,6430,47423,19285,30781,4998,47423,323105,0,0,0,0,0,0,0,0,0
287,2008-10-14,47,28.8,0.5151,148687,68631,11666,142491,0,0,0,47497,129896,36959,6556,47497,18791,31672,5110,47497,323105,0,0,0,0,0,0,0,0,0
288,2008-10-15,47,29.7,0.5151,135490,69771,11609,142872,0,0,0,47624,117877,37524,6517,47624,17613,32247,5092,47624,323105,0,0,0,0,0,0,0,0,0
289,2008-10-16,47,29.7,0.5151,133436,69297,11532,143223,0,0,0,47741,115820,37059,6443,47741,17616,32238,5089,47741,323105,0,0,0,0,0,0,0,0,0
290,2008-10-17,47,29.6,0.5151,134849,69214,11518,143562,0,0,0,47854,117029,36954,6411,47854,17820,32260,5107,47854,323105,0,0,0,0,0,0,0,0,0
291,2008-10-18,47,28.8,0.5151,145822,68106,11661,143871,0,0,0,47957,126912,36326,6470,47957,18910,31780,5191,47957,323105,0,0,0,0,0,0,0,0,0
292,2008-10-19,47,28.9,0.5151,147033,68846,11771,144255,0,0,0,48085,128143,36877,6541,48085,18890,31969,5230,48085,323105,0,0,0,0,0,0,0,0,0
293,2008-10-20,47,29.0,0.5151,146456,69195,11839,144678,0,0,0,48226,127628,37085,6589,48226,18828,32110,5250,48226,323105,0,0,0,0,0,0,0,0,0
294,2008-10-21,47,29.2,0.5151,144169,69629,11853,145119,0,0,0,48373,125537,37313,6603,48373,18632,32316,5250,48373,323105,0,0,0,0,0,0,0,0,0
295,2008-10-22,47,28.7,0.5151,150004,68630,11903,145497,0,0,0,48499,130764,36720,6623,48499,19240,31910,5280,48499,323105,0,0,0,0,0,0,0,0,0
296,2008-10-23,47,28.7,0.5151,151409,68947,11946,145881,0,0,0,48627,132098,36965,6652,48627,19311,31982,5294,48627,323105,0,0,0,0,0,0,0,0,0
297,2008-10-24,47,29.0,0.5151,148626,69748,11970,146298,0,0,0,48766,129579,37419,6675,48766,19047,32329,5295,48766,323105,0,0,0,0,0,0,0,0,0
298,2008-10-25,47,29.1,0.5151,147206,69923,11973,146712,0,0,0,48904,128238,37470,6676,48904,18968,32453,5297,48904,323105,0,0,0,0,0,0,0,0,0
299,2008-10-26,47,28.9,0.5151,149722,69569,11997,147096,0,0,0,49032,130471,37243,6683,49032,19251,32326,5314,49032,323105,0,0,0,0,0,0,0,0,0
