0.1236,0.1404,0.8214
0.1055,0.0859,0.889
0.1527,0.1092,1
0.2509,0.2991,0.9171
0.4836,0.4018,0.8577
0.8509,0.5777,0.7675
1,0.7104,0.7388
0.7345,1,0.7356
0.5418,0.8221,0.759
0.2,0.8019,0.7458
0.0764,0.0153,0.764
0.0291,0.0108,0.8184
0.0583,0.0023,0.9367
0.0359,0.1233,1
0.1345,0.2506,0.9504
0.1883,0.4385,0.9849
0.6054,0.5078,0.9065
1,0.5254,0.8582
0.5964,0.6193,0.8489
0.3991,0.7388,0.9112
0.2511,1,0.8817
0.1794,0.5434,0.8522
0.1794,0.0228,0.9665
0.0404,0.0031,0.872
0.0581,0.1138,0.886
0.1484,0.0641,0.9746
0.2129,0.1121,1
0.3871,0.2179,0.9679
0.6194,0.4233,0.9435
0.7161,0.4255,0.8164
1,0.6418,0.843
0.929,0.518,0.8822
0.7935,1,0.8141
0.529,0.2988,0.8629
0.2258,0.2183,0.8896
0.0968,0.023,0.8819
0.156,0.0674,0.8881
0.1147,0.0311,0.9163
0.1789,0.097,1
0.2248,0.2269,0.9873
0.4495,0.2463,0.886
0.8394,0.6162,0.8193
1,0.5442,0.8075
0.7523,0.5369,0.7993
0.367,1,0.7659
0.1193,0.6463,0.8065
0.0963,0.0876,0.8047
0.0367,0.0128,0.7671
0.1125,0.0035,0.8969
0.1625,0.0259,0.9371
0.2875,0.1746,1
0.275,0.3712,0.9664
0.4375,0.5131,0.9371
0.55,0.7109,0.8441
1,0.7532,0.818
0.8375,0.9597,0.7909
0.7125,1,0.8224
0.3375,0.6797,0.8029
0.1375,0.2732,0.8871
0.075,0.0357,0.8167
0.0642,0.0338,0.8603
0.0561,0.1224,0.9213
0.123,0.2911,0.9378
0.2353,0.2262,1
0.5,0.2924,0.8231
0.6497,0.4895,0.8603
0.9733,0.5071,0.8591
1,0.8243,0.796
0.8021,1,0.8084
0.4251,0.6464,0.8198
0.3289,0.202,0.8354
0.0348,0.0778,0.857
