0.5455,0.098,NA
0.4545,0.0206,NA
0.2828,0.0246,NA
0.303,0.1253,NA
0.1414,0.3273,NA
0.1919,0.572,NA
0.6263,0.6262,NA
0.8485,0.7971,NA
1,1,NA
0.5859,0.6451,NA
0.4949,0.0126,NA
0.2222,0.0574,NA
0.2267,0.0027,0.9079
0.08,0.0727,0.977
0.1667,0.2988,1
0.3267,0.3422,0.9953
0.5667,0.6644,0.9036
0.8733,0.4768,0.9036
1,0.5889,0.9493
0.6333,0.6352,0.931
0.5533,1,0.9126
0.1133,0.6744,0.8943
0.1133,0.0072,0.9586
0.0067,0.0027,0.8989
0.0637,0.0421,0.8407
0.0446,0.0923,0.865
0.0255,0.0589,0.9223
0.0637,0.1307,0.9181
0.0892,0.3867,1
0.1146,0.2915,0.8733
0.1656,0.5074,0.8323
0.4586,0.4172,0.9018
0.6624,1,0.681
0.7898,0.3481,0.8445
1,0.246,0.8407
0.4395,0.0151,0.857
1,0.0643,0.8229
0.9167,0.0256,0.9054
0.7396,0.0697,1
0.4062,0.1566,0.959
0.25,0.2146,0.9961
0.3958,0.6076,0.8764
0.7604,0.3017,0.8558
0.8958,0.507,0.8351
0.7604,1,0.6867
0.5625,0.6262,0.8229
0.3958,0.1566,0.8806
0.2292,0.0029,0.7693
0.2857,0.0037,0.8164
0.3571,0.0253,0.8564
0.4464,0.0926,0.9241
0.1964,0.2425,0.98
0.1786,0.4565,0.9441
0.2321,0.539,1
0.4821,0.5313,0.9878
0.8929,0.8222,0.6487
0.8929,1,0.8442
1,0.7177,0.8083
0.8929,0.3987,0.8364
0.625,0.0289,0.7805
0.0611,0.0307,0.8078
0.1094,0.0718,0.8878
0.0738,0.4106,0.8997
0.0585,0.2423,1
0.1221,0.1876,0.8276
0.1399,0.4106,0.9439
0.257,0.4046,0.8918
0.313,0.6094,0.9078
0.5293,1,0.8238
0.6819,0.6455,0.8398
1,0.2315,0.8476
0.3308,0.0653,0.8476
