0.1137,0.1016,0.8646
0.1011,0.0625,0.9771
0.1263,0.1253,1
0.1747,0.1361,0.9808
0.3495,0.3394,0.9064
0.6168,0.531,0.8519
0.9453,0.5274,0.8219
1,0.5312,0.8387
0.6232,0.5084,0.8646
0.2779,0.6627,0.8044
0.1495,1,0.835
0.0926,0.5003,0.8007
1,0.222,0.9189
0.6207,0.062,0.9918
0.5345,1,1
0.3103,0.1246,0.9989
0.6207,0.3214,0.9036
0.5345,0.2714,0.9092
0.3276,0.3739,0.9032
0.5345,0.4374,0.9324
0.3103,0.4302,0.9309
0.4483,0.302,0.9297
0.4828,0.2017,0.8875
0.3103,0.2231,0.8905
0.1469,0.8243,0.9019
0.1695,0.1516,0.9858
0.2373,0.3854,1
0.2373,0.556,0.9238
0.3955,0.7783,0.9321
0.6723,0.8371,0.9183
0.8475,0.5889,0.9106
0.8757,0.7405,0.9504
0.6102,1,0.9321
0.7175,0.4294,0.8964
1,0.4898,0.9011
0.887,0.4148,0.904
1,0.1145,0.8648
0.5733,0.1326,0.8901
0.6336,0.0735,1
0.6595,0.4906,0.9086
0.75,0.6482,0.8462
0.9957,0.8876,0.8243
0.6379,1,0.8347
0.5991,0.5836,0.8256
0.4353,0.7125,0.8516
0.2284,0.6865,0.8054
0.1293,0.9146,0.853
0.1422,0.1224,0.7987
0.2756,0.0725,0.8153
0.1181,0.0042,0.9543
0.1969,0.0635,1
0.126,0.4172,0.9028
0.2205,0.6626,0.8529
0.622,0.9033,0.8078
1,1,0.8085
0.7323,0.9034,0.7878
0.5827,0.8961,0.7712
0.6772,0.9652,0.8257
0.3228,0.7426,0.7748
0.2283,0.63,0.7638
0.4684,0.0655,0.8625
0.2532,0.0246,0.9678
0.3038,0.0151,1
0.2025,0.2343,0.9897
0.2278,0.5501,0.8902
0.5949,0.5409,0.9138
0.7089,0.6957,0.8074
0.9494,0.7878,0.8594
0.8354,1,0.9162
0.6076,0.4892,0.8334
1,0.5404,0.8508
0.5063,0.2546,0.8296
