0.3033,0.0412,0.8047
0.4016,0.0069,0.9288
0.3279,0.033,0.9746
0.1639,0.1215,1
0.2541,0.4032,0.8418
0.4836,0.6863,0.7075
0.9098,0.8194,0.7353
1,1,0.6837
0.8689,0.9544,0.7006
0.5246,0.6439,0.6634
0.3689,0.0066,0.712
0.0164,0.0639,0.7368
0.1288,0.0108,0.8859
0.2331,0.0706,1
0.3865,0.5054,0.9827
0.6135,0.3219,0.931
1,0.7236,0.813
0.9325,0.8796,0.828
0.546,0.9141,0.8363
0.4908,1,0.8092
0.4479,0.7514,0.8096
0.4233,0.5674,0.8144
0.4294,0.0087,0.8966
0,0.0033,0.8467
0.2062,0.0338,0.8736
0.2732,0.0827,0.9788
0.2474,0.0827,1
0.2577,0.1203,0.9357
0.3505,0.3643,0.8662
0.6546,0.6564,0.7298
0.732,0.75,0.807
0.701,0.6422,0.7462
1,1,0.7121
0.8866,0.2593,0.799
0.6134,0.1492,0.7858
0.1082,0.0035,0.8276
0.8784,0.0411,0.8205
0.7027,0.033,0.8632
0.6622,0.1048,1
0.5946,0.1379,0.9386
0.4595,0.2956,0.875
0.5135,0.9054,0.7467
1,1,0.7212
0.9459,0.7679,0.6889
0.4189,0.9536,0.7094
0.3784,0.4514,0.7049
0.2027,0.1749,0.7094
0.0676,0.0069,0.6837
0.2609,0.0026,0.7993
0.4348,0.0043,0.9363
0.3261,0.1185,1
0.6087,0.288,0.9273
1,0.532,0.8677
0.8261,0.7545,0.7394
0.8043,0.8459,0.7385
0.413,1,0.7228
0.6957,0.7721,0.7619
0.6739,0.6126,0.7484
0.913,0.2347,0.7731
0.3478,0.0142,0.7544
0.1493,0.0558,0.8055
0.1343,0.0424,0.913
0.2289,0.1559,0.9731
0.2537,0.2518,1
0.3781,0.389,0.8513
0.4876,1,0.8287
0.9552,0.749,0.777
1,0.8242,0.7117
0.7114,0.9898,0.7569
0.592,0.4861,0.7519
0.8408,0.1279,0.7841
0.2985,0.0503,0.812
