0.2479,0.1021,0.7614
0.2821,0.0164,0.8641
0.4188,0.0428,0.9369
0.2308,0.1929,1
0.2564,0.2825,0.9015
0.359,0.6052,0.6878
0.5385,0.7761,0.7434
1,0.8727,0.6859
0.6752,0.793,0.6687
0.4444,1,0.6825
0.2308,0.0132,0.7324
0.1368,0.1324,0.7177
0.0537,0.0058,0.8826
0.0738,0.0206,1
0.0772,0.3337,0.9697
0.1443,0.3267,0.9872
0.4664,0.7552,0.9122
1,0.5544,0.8065
0.8121,0.7442,0.8785
0.5638,0.649,0.855
0.2785,1,0.8567
0.2047,0.6245,0.8583
0.1745,0.0584,0.8886
0.0906,0.0061,0.8651
0.1343,0.0312,0.8544
0.1692,0.0818,0.9459
0.2836,0.0902,0.9954
0.3134,0.1422,1
0.3433,0.5819,0.993
0.5622,0.5249,0.6663
1,0.5909,0.8128
0.7811,0.5624,0.7012
0.6318,1,0.7593
0.7612,0.306,0.8012
0.4229,0.1669,0.7906
0.1493,0.0485,0.828
0.1506,0.0514,0.7989
0.2552,0.0303,0.8653
0.3013,0.0978,0.9796
0.3724,0.0723,1
0.3808,0.284,0.918
1,0.5626,0.7711
0.9833,0.5754,0.7033
0.4393,0.5092,0.684
0.2594,1,0.6614
0.1632,0.2484,0.7485
0.1255,0.0689,0.718
0.0502,0.0213,0.6911
0.042,0.0036,0.8131
0.0382,0.0108,0.9368
0.0763,0.0684,1
0.0802,0.2921,0.9856
0.126,0.561,0.9293
0.7137,0.5771,0.7981
1,1,0.7591
0.4351,0.9553,0.7373
0.2137,0.8764,0.7882
0.0992,0.5253,0.7603
0.0916,0.2736,0.7762
0.0382,0.0115,0.8131
0.0455,0.1327,0.754
0.1061,0.0304,0.8406
0.1591,0.1761,0.938
0.1515,0.2673,1
0.2955,0.2625,0.8905
0.4545,0.4581,0.794
0.75,0.6599,0.7921
0.5985,0.7776,0.6772
0.8939,1,0.6966
1,0.6008,0.6939
0.3485,0.1878,0.7481
0.2652,0.105,0.7522
