0.2568,0.0907,0.7974
0.7027,0.0613,0.8733
0.8514,0.0173,0.9408
0.1757,0.0865,1
0.3784,0.2296,0.82
1,0.3916,0.7392
0.7973,0.3849,0.7941
0.8243,1,0.6827
0.8514,0.4434,0.6604
0.2703,0.2945,0.6943
0.1081,0.0023,0.7339
0.0676,0.0169,0.7635
0.0972,0.0023,0.8076
0.0139,0.0384,0.9025
0.0556,0.0627,0.969
0.0972,0.2079,1
0.3611,0.5399,0.82
0.5833,0.5369,0.7347
1,0.7623,0.7989
0.6111,0.9186,0.7332
0.2361,1,0.7541
0.1389,0.3897,0.7749
0.0417,0.0147,0.8432
0.0833,0.0031,0.7448
0,0.227,0.8522
0.075,0.0476,0.9845
0.275,0.1461,0.9699
0.325,0.5334,0.999
0.55,0.9322,0.9543
0.85,0.5034,0.8465
0.775,0.4749,0.8199
1,1,0.8065
0.875,0.6963,0.8262
0.825,0.196,0.8988
0.75,0.0852,0.9454
0.575,0.0032,1
0.0387,0.0228,0.8133
0.0367,0.0026,0.9277
0.0937,0.0984,1
0.1079,0.1395,0.9393
0.224,0.5909,0.8471
0.3646,0.486,0.7789
1,1,0.7243
0.6293,0.5437,0.658
0.2383,0.8864,0.6808
0.1018,0.1552,0.7195
0.0489,0.0103,0.7375
0.002,0.0638,0.708
0.0667,0.0028,0.84
0.1667,0.0054,0.9211
0.2833,0.0968,1
0.2333,0.3848,0.9541
0.6333,0.3965,0.8666
0.5,0.8301,0.7655
0.7333,1,0.7016
1,0.7652,0.7088
0.8833,0.9791,0.71
0.6667,0.2007,0.7958
0.1167,0.0634,0.8336
0.0667,0.0028,0.7929
0.0117,0.0043,0.8088
0.0039,0.2539,0.8811
0.0625,0.1184,0.9061
0.1172,0.2591,1
0.2656,0.25,0.8994
0.6562,0.3419,0.8268
0.7227,1,0.9415
1,0.9284,0.7357
0.8984,0.5306,0.7141
0.582,0.4975,0.8021
0.7656,0.1121,0.8338
0.4609,0.003,0.8364
