0,0,29.586,0.394522423
4,0.015652174,28.921,0.394522423
5,0.015652174,28.921,0.412422357
0,0.007826087,28.149,0.41540568
5,0.007826087,27.391,0.408901061
1,0,31.615,0.404022597
1,0,34.105,0.409597986
8,0,37.946,0.417031839
6,0.003043478,31.102,0.417031839
4,0.089130435,33.209,0.420198563
2,0.084130435,29.387,0.420198563
3,0,36.046,0.496114341
3,0,33.189,0.496114341
1,0.813043478,20.06,0.470560469
1,0.130217391,32.758,0.46033892
4,0.014130435,32.047,0.459923213
11,1.292391304,39.546,0.458883943
22,0.12326087,30.723,0.456335348
11,0.04673913,31.165,0.435946591
13,0.147826087,29.291,0.435946591
19,2.722608696,28.051,0.485943737
14,0.24,26.811,0.495943166
19,0.17,26.894,0.446747686
6,0.006521739,26.976,0.372954467
39,0.040869565,26.728,0.376561353
19,0.003695652,26.48,0.398202666
41,0.349347826,27.004,0.398202666
31,0.028695652,27.528,0.41429305
31,0.009782609,28.051,0.41429305
36,0.253043478,28.575,0.465400791
32,0.005869565,29.098,0.503731597
56,0.990434783,28.189,0.481906879
35,0.990434783,28.189,0.452807255
2,0.442391304,26.932,0.452807255
59,1.529565217,25.697,0.556538852
29,0.305869565,24.463,0.556538852
48,0.450217391,23.228,0.460436736
54,0.013913043,27.247,0.460436736
47,0.787608696,29.153,0.42199589
32,0.113695652,31.059,0.42199589
23,0,23.991,0.42199589
47,0,28.994,0.653423487
48,0.000869565,29.07,0.653423487
49,0,24.514,0.615716242
50,0,30.552,0.609431701
0,0,29.859,0.571822268
81,0,35.175,0.543615193
31,0.077608696,27.866,0.52978676
0,0,30.528,0.446816159
64,0,31.476,0.446816159
61,0,34.602,0.420455319
0,0,30.885,0.420455319
