0,0,26.72,0.700613904
0,0,22.504,0.700613904
1,0,24.208,0.70665764
6,0,25.02,0.70665764
1,0.0045763,24.85,0.70665764
1,0.0084746,26.176,0.667649813
1,0.0013559,26.043,0.667649813
1,0.059831,27.07,0.667649813
0,0,29.291,0.667649813
0,0.098136,23.745,0.660576538
0,0,31.557,0.660576538
15,0,30.807,0.658527006
4,0,28.788,0.646229814
1,0.16271,30.777,0.646229814
11,0,32.941,0.633818229
14.5,0.45186,27.018,0.633818229
18,0.90373,28.784,0.977115784
9,0.0081356,31.354,0.614933939
7,0.14695,26.753,0.60225544
0,0.16356,25.373,0.60225544
10,0.10763,26.674,0.642979161
30,0.11203,27.975,0.697277456
9,0.28051,24.25,0.698631101
22,0.046441,24.717,0.70675297
50,0.15322,24.703,0.70675297
31,0.40169,24.689,0.687801947
17,0.46576,24.675,0.687801947
34,0.22373,24.661,0.673026255
38,0.40407,24.648,0.667115978
31,0.18915,24.397,0.663379155
38,0.19763,24.147,0.65777392
24,1.6795,23.432,0.667191043
10,0.12356,22.717,0.733110902
12,0.62983,23.144,0.733110902
18,0.84763,23.572,0.737257627
75,0.53661,22.291,0.738916317
0,0.27797,21.011,0.730527538
20,0.032542,21.391,0.724235954
12,0.21153,25.384,0.716075958
10,0.12661,23.638,0.695675967
2,0,27.334,0.695675967
16,0.42864,20.932,0.825063394
0,0.1922,23.875,0.825063394
0,0,22.264,0.754330709
14,0,25.991,0.701281196
0,0.016949,25.99,0.718764181
11,0.085085,25.633,0.806179107
2,0,25.275,0.806179107
2,0,24.918,0.761203793
1,0.00016949,23.713,0.761203793
1,0.00016949,21.042,0.757486036
0,0,22.906,0.755998933
