0,0,24.91,0.628519784
1,0.011320755,25.662,0.628519784
0,0.011320755,25.662,0.703949036
12,0.007421384,26.98,0.716520577
21,0.046226415,27.681,0.653952925
0,0.001320755,31.751,0.607027185
10,0.002704403,28.382,0.605308061
23,0.000125786,32.651,0.603015897
8,0.000125786,30.316,0.603015897
0,0.003144654,34.469,0.572906451
12,0.442767296,26.559,0.572906451
8,0,33.379,0.578031991
12,0.063081761,30.394,0.578031991
13,0.867672956,25.215,0.571700235
0,0.064654088,32.606,0.569167533
0,0.026477987,26.666,0.596199531
0,0.000691824,30.042,0.663779525
42,0.337106918,34.098,0.662225081
44,0.028553459,33.771,0.649789531
0,0.351006289,24.325,0.649789531
22,0.43490566,20.194,0.640318428
0,0.12327044,16.063,0.638424207
11,1.365408805,20.096,0.589694448
0,0,22.708,0.516599808
34,0.002830189,24.579,0.511060407
0,0.079874214,23.22,0.477823998
78,0.614779874,20.362,0.477823998
0,0.412830189,25.781,0.61371267
0,2.120943396,21.255,0.61371267
0,1.170880503,16.73,0.596945901
93,0.188679245,12.205,0.584370825
61,0.28408805,28.648,0.450417048
32,0.28408805,28.648,0.271812013
26,0.329119497,27.046,0.271812013
0,0.668050314,21.494,0.555301337
73,0.885408805,21.75,0.555301337
46,0.461006289,21.512,0.574809516
78.5,0.377861635,19.211,0.574809516
111,1.431132075,19.355,0.582612788
0,0.2,27.147,0.582612788
54,0.094465409,18.639,0.582612788
8,0.022767296,25.566,0.766884571
18.667,0.529559748,27.029,0.766884571
29.333,0.637672956,25.326,0.782271795
40,0.065660377,23.842,0.784836333
0,0.001257862,24.015,0.77392732
26,0.242075472,23.477,0.76574556
0,0.160188679,19.282,0.7676274
65,0.002389937,27.277,0.778918441
0,0.000188679,26.406,0.778918441
21,0,27.227,0.75502402
0,0.011194969,24.447,0.75502402
