0,0,25.984,0.574212588
0,0,24.469,0.574212588
0,0,24.469,0.615551174
0,0,26.38,0.622440939
0,0.07125,26.535,0.655905513
0,0,29.98,0.681003944
0,0,26.653,0.691549499
1,0,31.375,0.70561024
13,0,28.706,0.70561024
0,0.02125,30.118,0.658858273
1,0.0025,31.531,0.658858273
1,0,32.943,0.625393705
0,0,27.776,0.625393705
0,0.5,30.075,0.596569183
1,0.005,32.374,0.585039374
0,0,33.884,0.559730033
0,0,32.943,0.496456683
3,0,33.346,0.494214776
2,0,35.171,0.476279521
0,1.17875,23.711,0.476279521
0,0.465,23.09,0.518930451
0,0.0175,22.47,0.527460638
0,0.235,21.85,0.546555121
0,0.005,27.465,0.575196846
1,0.00875,27.592,0.59551462
1,0,27.638,0.717421261
1,1.0825,27.672,0.717421261
0,0.04375,27.707,0.686909463
0,0.89125,27.146,0.686909463
0,0.88,26.585,0.668630496
4,0.05875,26.024,0.654921271
0,0.02625,25.463,0.615269974
0,0.02625,24.902,0.562401578
0,0.08875,24.341,0.562401578
0,0.5775,23.779,0.518602368
0,0.93125,23.229,0.518602368
0,0.2275,24.331,0.534069182
0,0.67625,21.3,0.534069182
0,1.06875,18.268,0.540255908
1,0.1775,30.984,0.540255908
0,0.0175,26.949,0.540255908
2,0,26.457,0.556988183
1.3333,0.48625,28.12,0.556988183
0.66667,0.96875,27.284,0.51438413
0,0.00375,27.844,0.507283455
1,0.015,27.402,0.481411691
0,0,28.74,0.462007869
0,0.1425,25.364,0.469460062
0,0,30.876,0.514173221
0,0,28.447,0.514173221
0,0,29.626,0.593897643
3,0,24.124,0.593897643
