0,0.61194,19,0.791033786
5,0.017742,19.846,0.791033786
0,0,26.71,0.786461778
47,0,27.5,0.786461778
0,0.01871,27.62,0.786461778
7,0.055806,24.851,0.762966732
14,0,28.767,0.762966732
10,0.020323,23.836,0.762966732
29,1.5103,23.716,0.762966732
0,0.011935,23.596,0.791033781
27,0.0035484,31.686,0.791033781
17,0.0041935,29.656,0.78983635
33,0.3171,29.053,0.782651769
0,0.01,27.098,0.782651769
21,0,23.052,0.784175765
30.5,0.081935,22.126,0.784175765
40,0.16387,25.064,1.233292205
0,0.14516,23.248,0.785191768
10,0.52548,21.988,0.773380752
27,0.62839,18.681,0.773380752
11,0.48323,18.988,0.767883453
13,0.09,19.295,0.760553721
18,1.3513,19.602,0.748270983
18,6.1648,19.909,0.674574552
24,0.21806,20.215,0.674574552
22,0.03871,20.334,0.534493272
43,4.5423,17.372,0.534493272
27,0.10032,14.409,0.604252693
22,0.55161,20.335,0.632156462
17,0.0032258,24.579,0.675590552
35,9.2171,23.582,0.740741686
44,0.45742,22.585,0.734613923
11,0.0070968,22.616,0.69171958
32,0.0016129,21.299,0.69171958
21,0.084839,19.291,0.664868102
7,0.4771,22.861,0.654127511
6,1.76,24.73,0.642588629
20,0.27323,24.148,0.633934468
23,0.0035484,23.565,0.633462753
19,0.26,21.736,0.632283465
6,0.24194,20.946,0.632283465
28,0.013548,17.717,0.617932439
17,0.87935,25.473,0.617932439
6,0.15065,25.957,0.688907434
62,0.024194,25.507,0.742138681
20,0.57258,24.317,0.748848528
27,0.19581,23.127,0.782397766
14,0.70097,21.938,0.782397766
9,0.15613,20.748,0.792049793
13,0.0074194,22.352,0.792049793
22,0.0090323,25.122,0.780801196
12,0.00096774,24.776,0.776301757
