0,0,28.672,0.394586615
1,0.01640625,27.283,0.394586615
1,0.01640625,27.283,0.423850531
3,0.0584375,27.122,0.428727851
3,0.00046875,26.822,0.423209011
0,0,31.332,0.419069881
4,0,30.64,0.426029947
6,0,34.533,0.435310036
8,0.00421875,29.26,0.435310036
0,0.27234375,29.903,0.446998029
6,0.01828125,30.563,0.446998029
0,0.0025,33.018,0.53588828
1,0,32.776,0.53588828
1,0.9175,22.401,0.514709288
1,0.230625,33.351,0.506237691
2,0.01046875,30.091,0.495832741
3,1.32359375,36.694,0.469820366
15,0.0175,31.335,0.468740423
12,0.13234375,29.214,0.46010088
4,0.39296875,28.735,0.46010088
11,3.24890625,28.255,0.447131311
24,0.216875,27.776,0.444537398
6,0.1775,28.289,0.407037399
17,0,28.802,0.3507874
62,0.109375,29.316,0.360208097
51,0.036875,27.622,0.41673228
41,0.49796875,24.322,0.41673228
16,0,21.023,0.462315451
45,0.028125,23.49,0.462315451
55,0.303125,25.956,0.519402066
21,0.00421875,28.422,0.562217028
17,1.17734375,27.638,0.528233969
34,1.17734375,27.638,0.482923223
48,0.36796875,26.811,0.482923223
33,0.90015625,26.863,0.582947828
30,0.3015625,26.915,0.582947828
24,0.49671875,26.967,0.510974404
22,0.065625,28.095,0.510974404
42,0.53953125,25.182,0.482185034
17,0.01484375,30.592,0.482185034
17,0,26.021,0.482185034
28,0,28.706,0.677374513
35.667,0,29.331,0.677374513
43.333,0,25.173,0.643101451
51,0.00328125,30.969,0.637389274
32,0,28.272,0.595382805
35,0.00015625,33.419,0.563877953
25,0.1021875,27.413,0.547435672
0,0,30.223,0.448781986
101,0,31.793,0.448781986
35,0,34.646,0.429773619
44,0,30.545,0.429773619
