0,0,24.138,0.625440568
2,0,25.792,0.625440568
20,0.0071429,32.943,0.634841179
50,0,29.514,0.634841179
4,0.021905,28.931,0.634841179
37,0,26.903,0.556824147
3,0.020952,29.53,0.556824147
38,0.017857,29.375,0.556824147
16,0.00047619,28.907,0.556824147
29,0.036905,21.85,0.514173229
8,0.0061905,36.561,0.514173229
15,0.22095,33.917,0.514226793
17,0.0028571,33.743,0.514548177
29,0.0085714,34.856,0.514548177
8,0.015476,33.984,0.517735278
11,0.020714,32.108,0.517735278
14,0.025952,30.232,0.826332419
26,0.0054762,29.528,0.530483689
4,0.050714,28.097,0.628815147
2,0.24976,23.366,0.628815147
9,0.26929,24.758,0.636809685
11,0.084762,26.15,0.647469069
1,1.6895,23.553,0.651740856
0,1.8405,20.956,0.677371582
3,0.53,18.36,0.677371582
20,0.56595,20.406,0.607911515
2,0.1731,22.453,0.607911515
3,1.8471,20.774,0.66910922
18,0.026905,19.094,0.693588303
44,0.10381,22.588,0.608923886
12,0.21262,26.082,0.48192726
64,0.54429,20.197,0.507728722
6,0.10167,21.58,0.688338956
46,1.0557,22.962,0.688338956
73,0.09881,24.345,0.72168301
12,0.48571,25.014,0.735020632
31,1.6479,25.683,0.739145113
0,0.68119,26.352,0.742238475
20,0.049048,27.021,0.702172054
66,0.29167,20.105,0.602006003
6,0.21929,24.142,0.602006003
39,1.9017,24.452,0.705493062
0,0.051667,24.761,0.705493062
29,0.0052381,26.908,0.687763134
0,0.0088095,24.833,0.674465689
5,0.82619,27.233,0.688120232
26,0,25.968,0.756392949
64,0.041429,24.702,0.756392949
15,0,23.437,0.651593554
9,0,25.857,0.651593554
9,0.0028571,23.944,0.676367242
18,0.0040476,22.887,0.686276717
