0.0682,0.1135,28.83
0.1128,0.0924,31.4
0.184,0.0244,33.86
0.1751,0.1411,35.63
0.4599,0.3013,30.03
1,0.4456,28.27
0.819,0.5999,27.61
0.0534,0.515,25.89
0.0178,0.2101,25.41
0,0.0043,28.05
0,0.0032,27.34
0.037,0.029,30.99
0,0.0645,33.75
0.1111,0.1829,33.98
0.3333,0.6049,29.34
1,0.6673,24.88
0.6296,0.9625,27.25
0.6296,1,25.64
0.2222,0.8497,26.02
0.2222,0.3264,26.4
0,0.0163,28.69
0,0.0048,25.55
0.0227,0.0918,26.12
0.0455,0.0397,30.76
0.0227,0.2095,31.06
0.0682,0.6568,31.47
0.1364,0.9193,29.06
0.2727,0.9506,26.03
0.1591,0.9558,24.58
0.1591,1,22.68
0.0909,0.5207,25.85
0.1364,0.0906,28.14
0.1135,0.0136,28.92
0.0917,0.0028,33.95
0.3974,0.078,35.01
0.3231,0.1665,34.14
0.4934,0.6987,28.23
1,0.5401,27.59
0.5066,1,26.37
0.0917,0.5291,24.55
0.0131,0.1069,26.95
0.0087,0.005,26.97
0,0.0648,25
0,0.0022,27.73
0,0.0027,31.13
0,0.0485,34.46
0.0952,0.189,32.78
0.1429,0.261,29.84
0.4286,0.8739,27.13
0.5238,1,24.56
1,0.6379,24.06
0.7143,0.5998,23.57
0.5238,0.0544,27.57
0.1905,0.0214,29.36
0.0056,0.0116,27.8
0.0167,0.0769,31.63
0.0778,0.109,34.3
0.5222,0.2661,31.11
0.9944,0.2116,31.91
0.5889,0.4205,25.32
0.1944,0.2144,27.52
0.1611,0.044,29.38
0.0722,0.0091,29.54
