0.2222,0.0699,29.29
0.1111,0.0187,32.69
0.1778,0.0248,33.98
0.4,0.0993,37.19
0.2,0.2259,30.39
0.2444,0.5159,29.38
0.4889,0.5525,29.38
0.8222,0.6823,26.26
0.3778,1,24.97
0.1556,0.044,27.82
0.1806,0.0652,29.11
0.0972,0.3212,27.82
0.1389,0.4428,30.85
0.6528,0.8761,21.71
0.7222,0.5195,26.54
1,0.7537,28.01
0.4028,0.7866,27.82
0.5278,1,27.22
0.4167,0.5364,26.63
0.4722,0.0633,29.38
0.1944,0.0049,26.72
0.1408,0.0556,27.91
0.3662,0.0491,31.04
0.5211,0.0557,33.33
0.4085,0.1671,33.88
0.2535,0.4562,30.49
0.2676,0.3446,25.07
0.4225,0.441,27.73
0.3099,0.4426,24.33
0.4366,1,27.55
0.5352,0.3857,28.1
0.396,0.0595,29.11
0.4059,0.0395,29.48
0.4356,0.1066,34.8
0.2574,0.1275,36.18
0.3267,0.3034,33.15
0.6733,0.5641,28.83
1,0.3283,24.88
0.198,0.3517,25.85
0.1287,0.3384,27.82
0.0396,0.0765,28.19
0.1667,0.0045,28
0.1667,0.0121,31.77
0.3333,0.1502,33.42
0.3333,0.5928,32.69
0.5,0.6456,27.27
1,0.7181,26.95
0.3333,1,26.99
0.5833,0.9602,27.18
0.1667,0.7034,26.44
0.9167,0.3089,28.92
0.5833,0.0096,28.92
0.1048,0.0491,29.84
0.1238,0.0573,33.06
0.0952,0.3732,33.79
0.1333,0.3521,37.38
0.3238,0.2166,32.6
1,0.3339,31.77
0.7524,0.5098,31.13
0.8,0.6372,28.28
0.6762,0.6636,28.01
0.6667,0.3222,28.74
0.381,0.0907,28.92
