0.0791,0.0563,27.56
0.0827,0.0511,30.55
0.1763,0.0057,34.69
0.1079,0.1479,33.7
0.3993,0.2994,28.7
1,0.3831,25.65
0.705,0.4041,28.66
0.3669,1,26.38
0.1007,0.4228,24.33
0.0791,0.3493,23.54
0.0216,0.0035,25.47
0.018,0.0047,25.55
0.027,0.0285,29.06
0.1622,0.0232,30.87
0.1081,0.1281,31.93
0.2973,0.373,28.11
0.8649,0.6225,24.84
1,0.71,25.43
0.1892,0.6525,24.82
0.0541,0.2179,25.16
0,0.005,26.5
0,0.0067,23.07
0.0357,0.1369,24.49
0.0536,0.0334,29.09
0.0893,0.5585,29.29
0.3036,0.9571,28.07
0.6964,0.8172,24.61
0.6964,1,24.1
0.4464,0.4952,25.87
0.4286,0.1834,27.36
0.3393,0.0753,27.09
0.2321,0.0036,29.09
0.0766,0.014,27.32
0.0766,0.0023,31.89
0.1494,0.1939,33.27
0.3487,0.2047,31.18
0.8851,0.7458,26.5
1,0.5425,26.77
0.6322,1,26.38
0.4444,0.4713,25.2
0.0575,0.1374,26.1
0.023,0.0155,25.35
0.1111,0.0022,26.26
0.0556,0.0022,29.65
0.1111,0.0298,32.83
0.2778,0.251,30.83
0.8333,0.7131,25.47
0.8889,0.7208,24.65
0.3333,0.6313,24.41
0.3889,0.0708,25.87
0.0556,0.0117,26.93
0,0.0029,25.08
0,0.0031,26.06
0.0294,0.1408,29.84
0.0882,0.0513,30.28
0.0294,0.1652,33.39
0.2941,0.313,29.37
1,0.3218,28.46
0.7647,1,31.5
0.9853,0.81,25.67
1,0.4916,24.84
0.4412,0.3406,26.77
