"Amnat Charoen",74.285714285714,26.287396857143,72.857142857143,23.828571428571,65.714285714286,36.142857142857
"Ang Thong",82.857142857143,20.141658571429,74.285714285714,27.871428571429,52.857142857143,32.357142857143
"Bangkok Metropolis",4.2857142857143,628.48052857143,1.4285714285714,781.45714285714,5.7142857142857,705.77142857143
"Bueng Kan",82.857142857143,19.024444142857,65.714285714286,26.5,44.285714285714,31.5
"Buri Ram",17.142857142857,138.18328714286,27.142857142857,191.24285714286,18.571428571429,256.25714285714
Chachoengsao,47.142857142857,69.779208571429,31.428571428571,88.114285714286,5.7142857142857,142.31428571429
"Chai Nat",84.285714285714,19.15163,68.571428571429,21.414285714286,70,24.257142857143
Chaiyaphum,32.857142857143,75.137761428571,37.142857142857,89.414285714286,21.428571428571,90.842857142857
Chanthaburi,25.714285714286,82.239394285714,44.285714285714,65.514285714286,5.7142857142857,174.18571428571
"Chiang Mai",10,343.13376,20,532.34285714286,1.4285714285714,1812.4571428571
"Chiang Rai",20,258.38932714286,32.857142857143,366.01428571429,2.8571428571429,3389.5285714286
"Chon Buri",25.714285714286,86.2638,21.428571428571,124.08571428571,11.428571428571,127.68571428571
Chumphon,61.428571428571,35.34759,54.285714285714,38.657142857143,51.428571428571,38.2
Kalasin,68.571428571429,45.229888714286,55.714285714286,70.985714285714,30,99.6
"Kamphaeng Phet",55.714285714286,45.509248571429,55.714285714286,48.628571428571,37.142857142857,49.185714285714
Kanchanaburi,58.571428571429,39.246074285714,45.714285714286,47,7.1428571428571,123.47142857143
"Khon Kaen",21.428571428571,98.578557142857,28.571428571429,142.71428571429,12.857142857143,125.75714285714
Krabi,27.142857142857,75.782088571429,30,89.128571428571,38.571428571429,85.071428571429
Lampang,72.857142857143,82.900629571429,51.428571428571,94.842857142857,15.714285714286,372.15714285714
Lamphun,74.285714285714,35.372632,54.285714285714,48.085714285714,20,95.257142857143
Loei,47.142857142857,70.866329428571,42.857142857143,99.928571428571,38.571428571429,73.028571428571
"Lop Buri",40,69.053208571429,44.285714285714,73.142857142857,31.428571428571,71.6
"Mae Hong Son",71.428571428571,49.366106428571,61.428571428571,68.928571428571,8.5714285714286,163.08571428571
"Maha Sarakham",27.142857142857,78.603647142857,44.285714285714,81.457142857143,2.8571428571429,169.08571428571
Mukdahan,80,32.021430414286,62.857142857143,51.2,10,80
"Nakhon Nayok",85.714285714286,14.275995571429,78.571428571429,17.885714285714,90,18.6
"Nakhon Pathom",34.285714285714,66.932571428571,31.428571428571,92.257142857143,10,105.22857142857
"Nakhon Phanom",67.142857142857,59.655889857143,52.857142857143,92.285714285714,10,111.9
"Nakhon Ratchasima",7.1428571428571,287.62054285714,14.285714285714,373.77142857143,5.7142857142857,409.35714285714
"Nakhon Sawan",21.428571428571,122.74685142857,21.428571428571,129.67142857143,14.285714285714,126.01428571429
"Nakhon Si Thammarat",11.428571428571,175.82585714286,18.571428571429,235.52857142857,20,191.08571428571
Nan,77.142857142857,28.867917142857,61.428571428571,39.942857142857,30,42.914285714286
Narathiwat,40,72.693935714286,34.285714285714,105.78571428571,40,71.971428571429
"Nong Bua Lam Phu",75.714285714286,31.758028457143,54.285714285714,43.314285714286,75.714285714286,35.742857142857
"Nong Khai",82.857142857143,28.145612285714,75.714285714286,43.242857142857,7.1428571428571,80.457142857143
Nonthaburi,24.285714285714,67.57174,32.857142857143,77.242857142857,17.142857142857,93.485714285714
"Pathum Thani",50,41.107421428571,50,44.371428571429,20,61.657142857143
Pattani,45.714285714286,40.642338571429,30,62.128571428571,52.857142857143,43.3
Phangnga,65.714285714286,56.112057142857,37.142857142857,117.25714285714,14.285714285714,111.42857142857
Phatthalung,74.285714285714,26.516818571429,48.571428571429,33.714285714286,50,37.871428571429
Phayao,47.142857142857,48.223254285714,34.285714285714,68.128571428571,0,348.25714285714
Phetchabun,75.714285714286,44.278625285714,67.142857142857,52.328571428571,5.7142857142857,123.45714285714
Phetchaburi,45.714285714286,117.37451857143,42.857142857143,179.51428571429,27.142857142857,187.02857142857
Phichit,64.285714285714,28.228415714286,61.428571428571,33.671428571429,51.428571428571,32.2
Phitsanulok,67.142857142857,42.437658571429,44.285714285714,53.3,11.428571428571,67.928571428571
"Phra Nakhon Si Ayutthaya",38.571428571429,59.937414285714,45.714285714286,58.157142857143,14.285714285714,87.485714285714
Phrae,70,45.430964428571,51.428571428571,57.242857142857,8.5714285714286,82.485714285714
Phuket,61.428571428571,47.253328571429,52.857142857143,66.257142857143,17.142857142857,66.014285714286
"Prachin Buri",50,61.693374285714,51.428571428571,56.385714285714,18.571428571429,66.371428571429
"Prachuap Khiri Khan",70,31.897767142857,51.428571428571,42.542857142857,67.142857142857,39.557142857143
Ranong,94.285714285714,10.159794857143,88.571428571429,14.271428571429,72.857142857143,22.071428571429
Ratchaburi,28.571428571429,93.347712857143,24.285714285714,130.3,12.857142857143,124.1
Rayong,27.142857142857,96.905471428571,21.428571428571,119.3,10,141.4
"Roi Et",17.142857142857,136.53062142857,28.571428571429,180.78571428571,1.4285714285714,328.94285714286
"Sa Kaeo",62.857142857143,47.621324285714,44.285714285714,51.914285714286,20,65.685714285714
"Sakon Nakhon",77.142857142857,34.740195071429,65.714285714286,47.171428571429,7.1428571428571,139.35714285714
"Samut Prakan",31.428571428571,69.773628571429,31.428571428571,91.028571428571,11.428571428571,131.74285714286
"Samut Sakhon",50,42.644914285714,38.571428571429,69.357142857143,17.142857142857,69.071428571429
"Samut Songkhram",87.142857142857,15.63848,77.142857142857,21.814285714286,77.142857142857,20.871428571429
