0.0991,69.64,28.84
0.096,41.17,31.8
0.1269,13.57,34.67
0.1393,96.94,36.83
0.3282,127.32,33
0.5975,261.58,28.02
1,307.13,28.79
0.3777,302.72,25.76
0.1207,120.45,25.98
0.0155,13.11,27.49
0.0625,2.05,26.81
0.0312,17.07,30.86
0,61.01,32.48
0.0312,104.91,33.62
0.4375,285.03,29.19
0.9688,336.09,25.23
0.9688,471.02,25.85
1,440.1,26.39
0.625,499.26,26.57
0.25,197.61,26.75
0.1875,17.39,28.21
0.0625,1.1,25.66
0.0367,24.13,26.71
0.0642,76.25,31.79
0.0642,146.72,33.67
0.7615,257.77,26.88
1,260.09,25.87
0.8991,302.27,24.18
0.5872,210.34,25.94
0.4587,39.9,28.4
0.6239,55.71,28.92
0.2018,3.24,29.37
0.0944,16.79,28.69
0.0638,3.49,33.6
0.0893,31.1,35.61
0.1224,68.62,36.04
0.2347,291.03,30.69
0.7041,260.57,28.97
0.648,330,25.24
0.227,335.98,24.61
0.0485,79.34,27.28
0.0026,55.53,24.75
0.1667,1.14,27.61
0.0833,21.84,35
0.1667,118.16,32.83
0.3333,153.85,29.7
0.8333,334.38,27.36
1,400.4,22.85
0.5833,362.37,24.72
0.8333,335.84,25.5
0.3333,49.77,27.38
0.0833,33.99,28.68
0.0241,9.88,28.22
0.0361,46.42,32.18
0.0361,89.24,34.43
0.1566,120.91,32.19
0.2892,134.8,30.57
0.6386,441.59,31.29
0.747,339.53,26.99
0.747,297.3,24.96
0.6386,160.86,27.31
0.2048,11.15,28.48
