7,25.99,29.291
11,9.9,33.425
9,11.86,33.976
7,34.09,32.323
7,113.92,29.016
4,196.06,25.709
7,202.06,28.189
12,227.97,24.882
12,327.39,25.433
8,308.23,23.78
16,1,24.882
14,19.81,27.362
7,1,27.913
9,23.74,32.323
21,190.23,28.189
36,104.06,27.913
58,173.77,25.709
64,117.41,27.087
86,163.6,26.535
64,202.06,26.535
43,179.1,24.8815
33,327.39,23.228
48,2.96,26.811
10,3.77,25.709
15,25.21,28.465
18,9.32,30.945
8,40.85,32.323
8,32.09,28.189
12,184.58,28.74
20,66.19,24.606
22,196.06,32.047
35,121,28.189
16,404.36,17.717
36,190.23,25.709
26,163.6,25.709
25,1,26.811
22,12.6,31.22
23,7.32,29.291
35,36.21,32.323
23,40.85,29.567
11,110.53,28.465
11,227.97,25.984
20,140.7,22.953
34,136.52,23.228
25,299.07,26.26
35,290.18,23.78
25,202.06,25.984
5,1,25.984
3,1,29.843
3,9.6,33.701
5,13.38,31.772
11,46.09,31.22
18,124.71,29.291
10,145.01,25.984
12,110.53,24.882
17,168.61,23.78
17,196.06,25.984
26,273.2,24.882
30,95.06,26.535
21,19.81,24.882
20,12.6,31.22
29,28.45,33.701
43,33.08,33.976
36,52,35.63
47,104.06,28.74
34,173.77,28.189
57,132.46,26.535
106,136.52,27.362
111,317.67,25.984
79,179.1,25.433
70,56.93,27.913
46,16.53,29.291
